ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,11,X,Co,10,0,0,3,0.0
1,15,H,Co,14,0,0,5,0.0
2,19,O,Co,17,0,0,2,0.0
3,23,],Co,22,0,0,2,0.0
4,25,S,Co,22,0,0,1,0.0
5,27,F,Co,24,0,0,0,0.0
6,33,^,Co,30,0,0,2,0.0
7,43,W,Co,40,0,0,6,0.0
8,43,D,Co,39,0,0,3,0.0
9,47,U,Co,43,0,0,0,0.0
10,53,C,Co,49,0,0,3,0.0
11,61,B,Co,56,0,0,5,0.0
12,63,I,Co,59,0,0,3,0.0
13,65,R,Co,60,0,0,0,0.0
14,71,\,Co,66,0,0,1,0.0
15,73,[,Co,69,0,0,3,0.0
16,75,M,Co,69,0,0,0,0.0
17,77,P,Co,72,0,0,0,0.0
18,81,V,Co,76,0,0,0,0.0
19,83,E,Co,76,0,0,2,0.0
20,85,K,Co,79,0,0,0,0.0
21,89,N,Co,83,0,0,0,0.0
22,95,T,Co,88,0,0,4,0.0
23,99,Q,Co,92,0,0,3,0.0
24,99,A,Co,91,0,0,0,0.0
25,105,Y,Co,98,0,0,1,0.0
26,109,G,Co,101,0,0,0,0.0
27,111,J,Co,103,0,0,4,0.0
28,115,L,Co,107,0,0,1,0.0
29,121,Z,Co,113,0,0,3,0.0
30,129,H,Co,98,0,0,10,0.027777777777777776
31,131,X,Co,98,0,0,6,0.027777777777777776
32,137,O,Co,98,0,0,3,0.027777777777777776
33,139,],Co,97,0,0,5,0.027777777777777776
34,141,F,Co,98,0,0,0,0.027777777777777776
35,145,^,Co,91,0,0,3,0.027777777777777776
36,151,S,Co,101,0,0,4,0.027777777777777776
37,159,D,Co,96,0,0,8,0.027777777777777776
38,159,U,Co,96,0,0,2,0.027777777777777776
39,165,C,Co,90,0,0,4,0.027777777777777776
40,181,W,Co,113,0,0,15,0.027777777777777776
41,181,B,Co,96,0,0,11,0.027777777777777776
42,187,P,Co,95,0,0,1,0.027777777777777776
43,195,I,Co,114,0,0,8,0.027777777777777776
44,195,\,Co,102,0,0,3,0.027777777777777776
45,199,R,Co,114,0,0,0,0.027777777777777776
46,205,[,Co,111,0,0,6,0.027777777777777776
47,209,M,Co,111,0,0,3,0.027777777777777776
48,213,E,Co,107,0,0,4,0.027777777777777776
49,213,V,Co,115,0,0,0,0.027777777777777776
50,219,K,Co,110,0,0,1,0.027777777777777776
51,221,T,Co,108,0,0,6,0.027777777777777776
52,227,N,Co,113,0,0,2,0.027777777777777776
53,231,Y,Co,110,0,0,4,0.027777777777777776
54,231,A,Co,113,0,0,0,0.027777777777777776
55,235,Q,Co,111,0,0,3,0.027777777777777776
56,237,G,Co,111,0,0,1,0.027777777777777776
57,241,J,Co,110,0,0,5,0.027777777777777776
58,243,L,Co,109,0,0,2,0.027777777777777776
59,245,Z,Co,106,0,0,3,0.027777777777777776
60,251,X,Co,98,0,0,7,0.05555555555555555
61,255,H,Co,107,0,0,14,0.05555555555555555
62,261,O,Co,108,0,0,6,0.05555555555555555
63,263,],Co,102,0,0,7,0.05555555555555555
64,265,F,Co,102,0,0,0,0.05555555555555555
65,271,^,Co,108,0,0,5,0.05555555555555555
66,279,S,Co,110,0,0,6,0.05555555555555555
67,283,D,Co,107,0,0,15,0.05555555555555555
68,285,U,Co,103,0,0,3,0.05555555555555555
69,289,C,Co,102,0,0,4,0.05555555555555555
70,295,P,Co,92,0,0,2,0.05555555555555555
71,305,W,Co,105,0,0,24,0.05555555555555555
