ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,7,P,Co,6,0,0,1,0.0
1,13,A,Co,11,0,0,1,0.0
2,17,[,Co,15,0,0,0,0.0
3,25,Z,Co,24,0,0,10,0.0
4,27,M,Co,24,0,0,3,0.0
5,29,J,Co,27,0,0,0,0.0
6,31,R,Co,28,0,0,0,0.0
7,33,F,Co,30,0,0,0,0.0
8,41,^,Co,38,0,0,3,0.0
9,47,Q,Co,44,0,0,5,0.0
10,53,],Co,50,0,0,1,0.0
11,55,E,Co,51,0,0,5,0.0
12,63,K,Co,59,0,0,2,0.0
13,67,D,Co,63,0,0,5,0.0
14,71,W,Co,67,0,0,2,0.0
15,79,G,Co,75,0,0,4,0.0
16,79,B,Co,74,0,0,2,0.0
17,83,H,Co,78,0,0,0,0.0
18,87,O,Co,83,0,0,2,0.0
19,87,N,Co,81,0,0,0,0.0
20,91,Y,Co,84,0,0,0,0.0
21,95,\,Co,88,0,0,0,0.0
22,97,X,Co,93,0,0,3,0.0
23,103,T,Co,95,0,0,2,0.0
24,103,C,Co,98,0,0,1,0.0
25,107,L,Co,102,0,0,0,0.0
26,115,V,Co,107,0,0,4,0.0
27,115,S,Co,109,0,0,2,0.0
28,121,I,Co,113,0,0,1,0.0
29,125,P,Co,98,0,0,4,0.027777777777777776
30,129,[,Co,97,0,0,0,0.027777777777777776
31,139,U,Co,131,0,0,7,0.0
32,145,Z,Co,103,0,0,16,0.027777777777777776
33,147,A,Co,111,0,0,3,0.027777777777777776
34,153,R,Co,107,0,0,1,0.027777777777777776
35,155,M,Co,107,0,0,6,0.027777777777777776
36,157,J,Co,110,0,0,0,0.027777777777777776
37,165,^,Co,105,0,0,6,0.027777777777777776
38,165,F,Co,117,0,0,2,0.027777777777777776
39,181,Q,Co,116,0,0,11,0.027777777777777776
40,181,],Co,111,0,0,7,0.027777777777777776
41,187,K,Co,107,0,0,3,0.027777777777777776
42,189,E,Co,115,0,0,7,0.027777777777777776
43,199,G,Co,96,0,0,8,0.027777777777777776
44,205,D,Co,120,0,0,11,0.027777777777777776
45,211,W,Co,121,0,0,3,0.027777777777777776
46,217,O,Co,113,0,0,9,0.027777777777777776
47,217,B,Co,120,0,0,3,0.027777777777777776
48,221,N,Co,118,0,0,0,0.027777777777777776
49,223,Y,Co,116,0,0,1,0.027777777777777776
50,225,H,Co,119,0,0,0,0.027777777777777776
51,227,\,Co,112,0,0,0,0.027777777777777776
52,231,C,Co,115,0,0,2,0.027777777777777776
53,235,T,Co,110,0,0,2,0.027777777777777776
54,239,X,Co,120,0,0,7,0.027777777777777776
55,249,L,Co,123,0,0,3,0.027777777777777776
56,257,V,Co,123,0,0,13,0.027777777777777776
57,261,I,Co,125,0,0,5,0.027777777777777776
58,261,S,Co,126,0,0,2,0.027777777777777776
59,265,P,Co,116,0,0,4,0.05555555555555555
60,265,[,Co,119,0,0,0,0.05555555555555555
61,277,A,Co,111,0,0,7,0.05555555555555555
62,279,U,Co,124,0,0,12,0.027777777777777776
63,281,M,Co,109,0,0,6,0.05555555555555555
64,285,^,Co,100,0,0,6,0.05555555555555555
65,291,Z,Co,129,0,0,20,0.05555555555555555
66,293,],Co,91,0,0,9,0.05555555555555555
67,295,R,Co,126,0,0,1,0.05555555555555555
68,299,J,Co,123,0,0,0,0.05555555555555555
69,305,Q,Co,100,0,0,15,0.05555555555555555
70,305,F,Co,119,0,0,3,0.05555555555555555
71,309,K,Co,109,0,0,3,0.05555555555555555
72,317,G,Co,98,0,0,12,0.05555555555555555
73,319,E,Co,117,0,0,10,0.05555555555555555
74,325,B,Co,91,0,0,4,0.05555555555555555
75,327,D,Co,104,0,0,14,0.05555555555555555
76,331,N,Co,92,0,0,1,0.05555555555555555
77,335,W,Co,102,0,0,5,0.05555555555555555
78,337,C,Co,93,0,0,3,0.05555555555555555
79,341,\,Co,92,0,0,0,0.05555555555555555
80,345,O,Co,110,0,0,12,0.05555555555555555
81,347,T,Co,95,0,0,3,0.05555555555555555
82,357,Y,Co,115,0,0,5,0.05555555555555555
83,361,V,Co,91,0,0,18,0.05555555555555555
84,361,H,Co,114,0,1,0,0.05555555555555555
85,367,S,Co,88,0,1,3,0.05555555555555555
86,371,X,Co,116,0,1,10,0.05555555555555555
87,377,L,Co,108,0,1,4,0.05555555555555555
88,379,U,Co,84,0,1,16,0.05555555555555555
89,381,[,Co,103,0,1,0,0.08333333333333333
90,387,M,Co,88,0,1,8,0.08333333333333333
91,387,I,Co,105,0,1,6,0.05555555555555555
92,391,^,Co,87,0,1,6,0.08333333333333333
93,391,P,Co,107,0,1,4,0.08333333333333333
94,401,],Co,94,0,1,12,0.08333333333333333
95,401,A,Co,106,0,1,10,0.08333333333333333
96,407,Z,Co,100,0,1,21,0.08333333333333333
97,411,R,Co,97,0,1,4,0.08333333333333333
98,411,J,Co,93,0,1,0,0.08333333333333333
99,419,F,Co,98,0,1,5,0.08333333333333333
100,423,Q,Co,104,0,1,19,0.08333333333333333
101,427,G,Co,89,0,1,14,0.08333333333333333
102,429,K,Co,94,0,1,4,0.08333333333333333
103,433,N,Co,81,0,1,2,0.08333333333333333
104,439,E,Co,101,0,1,13,0.08333333333333333
105,439,C,Co,81,0,1,4,0.08333333333333333
106,443,\,Co,85,0,1,0,0.08333333333333333
107,445,B,Co,97,0,1,5,0.08333333333333333
108,449,Y,Co,77,0,1,6,0.08333333333333333
109,457,D,Co,107,0,1,18,0.08333333333333333
110,461,V,Co,80,0,1,22,0.08333333333333333
111,465,W,Co,110,0,1,7,0.08333333333333333
112,469,H,Co,86,0,1,2,0.08333333333333333
113,475,O,Co,111,0,1,15,0.08333333333333333
114,477,X,Co,87,0,1,12,0.08333333333333333
115,481,T,Co,108,0,1,4,0.08333333333333333
116,481,L,Co,81,0,1,4,0.08333333333333333
117,487,S,Co,97,0,1,4,0.08333333333333333
118,489,I,Co,87,0,1,8,0.08333333333333333
119,491,[,Co,94,0,1,0,0.1111111111111111
120,495,P,Co,84,0,1,5,0.1111111111111111
121,507,^,Co,94,0,1,10,0.1111111111111111
122,511,U,Co,111,0,1,24,0.08333333333333333
123,515,],Co,89,0,1,14,0.1111111111111111
124,523,M,Co,119,0,1,12,0.1111111111111111
125,525,R,Co,98,0,1,7,0.1111111111111111
126,529,J,Co,94,0,1,0,0.1111111111111111
127,531,A,Co,113,0,1,12,0.1111111111111111
128,541,Z,Co,115,0,1,24,0.1111111111111111
129,543,Q,Co,100,0,1,24,0.1111111111111111
130,547,F,Co,104,0,1,6,0.1111111111111111
131,551,G,Co,100,0,1,16,0.1111111111111111
132,551,K,Co,103,0,1,4,0.1111111111111111
133,557,C,Co,103,0,1,5,0.1111111111111111
134,559,E,Co,104,0,1,15,0.1111111111111111
135,561,N,Co,105,0,1,2,0.1111111111111111
136,563,B,Co,100,0,1,5,0.1111111111111111
137,567,Y,Co,96,0,1,7,0.1111111111111111
138,567,\,Co,101,0,1,0,0.1111111111111111
139,571,W,Co,91,0,1,7,0.1111111111111111
140,573,D,Co,101,0,1,19,0.1111111111111111
141,585,V,Co,104,0,1,27,0.1111111111111111
142,585,H,Co,98,0,1,6,0.1111111111111111
143,593,X,Co,100,0,1,14,0.1111111111111111
144,593,O,Co,96,0,1,17,0.1111111111111111
145,597,T,Co,95,0,1,4,0.1111111111111111
146,599,L,Co,95,0,1,5,0.1111111111111111
147,601,S,Co,96,0,1,4,0.1111111111111111
148,605,I,Co,94,0,1,9,0.1111111111111111
149,605,[,Co,94,0,1,0,0.1388888888888889
150,609,P,Co,95,0,1,5,0.1388888888888889
151,615,],Co,78,0,1,15,0.1388888888888889
152,619,J,Co,76,0,1,0,0.1388888888888889
153,621,^,Co,96,0,1,16,0.1388888888888889
154,623,R,Co,77,0,1,7,0.1388888888888889
155,633,F,Co,69,0,1,9,0.1388888888888889
156,635,U,Co,107,0,1,29,0.1111111111111111
157,637,K,Co,73,0,1,4,0.1388888888888889
158,645,M,Co,108,0,1,15,0.1388888888888889
159,649,G,Co,75,0,1,20,0.1388888888888889
160,649,A,Co,104,0,1,12,0.1388888888888889
161,657,C,Co,75,0,1,7,0.1388888888888889
162,661,Z,Co,99,0,1,28,0.1388888888888889
163,663,B,Co,78,0,1,6,0.1388888888888889
164,667,\,Co,79,0,1,0,0.1388888888888889
165,675,Q,Co,107,0,1,29,0.1388888888888889
166,677,W,Co,81,0,1,10,0.1388888888888889
167,679,N,Co,100,0,1,2,0.1388888888888889
168,685,V,Co,76,0,1,29,0.1388888888888889
169,691,E,Co,108,0,1,19,0.1388888888888889
170,693,T,Co,81,0,1,6,0.1388888888888889
171,699,D,Co,113,0,1,21,0.1388888888888889
172,699,L,Co,82,0,1,6,0.1388888888888889
173,707,Y,Co,115,0,1,9,0.1388888888888889
174,711,X,Co,92,0,1,18,0.1388888888888889
175,715,H,Co,117,0,1,8,0.1388888888888889
176,721,I,Co,94,0,1,12,0.1388888888888889
177,723,O,Co,115,0,2,19,0.1388888888888889
178,727,P,Co,96,0,2,6,0.16666666666666669
179,727,S,Co,109,0,2,4,0.1388888888888889
180,731,[,Co,108,0,2,0,0.16666666666666669
181,739,^,Co,102,0,2,20,0.16666666666666669
182,741,],Co,105,0,2,18,0.16666666666666669
183,743,J,Co,103,0,2,0,0.16666666666666669
184,751,R,Co,103,0,2,10,0.16666666666666669
185,751,F,Co,100,0,2,11,0.16666666666666669
186,763,K,Co,113,0,2,8,0.16666666666666669
187,765,G,Co,103,0,2,25,0.16666666666666669
188,773,M,Co,108,0,2,17,0.16666666666666669
189,781,A,Co,109,0,2,14,0.16666666666666669
190,783,U,Co,131,0,2,37,0.1388888888888889
191,787,Z,Co,105,0,2,29,0.16666666666666669
192,789,B,Co,111,0,2,7,0.16666666666666669
193,791,\,Co,101,0,2,0,0.16666666666666669
194,793,C,Co,111,0,2,7,0.16666666666666669
195,801,N,Co,108,0,2,4,0.16666666666666669
196,803,W,Co,107,0,2,14,0.16666666666666669
197,811,Q,Co,112,0,2,32,0.16666666666666669
198,823,V,Co,120,0,2,37,0.16666666666666669
199,827,L,Co,111,0,2,6,0.16666666666666669
200,829,E,Co,121,0,2,26,0.16666666666666669
201,831,Y,Co,108,0,2,9,0.16666666666666669
202,837,S,Co,96,0,2,5,0.16666666666666669
203,839,T,Co,131,0,2,9,0.16666666666666669
204,843,I,Co,101,0,2,13,0.16666666666666669
205,847,D,Co,129,0,2,23,0.16666666666666669
206,853,P,Co,109,0,2,9,0.19444444444444448
207,855,X,Co,123,0,2,20,0.16666666666666669
208,861,^,Co,109,0,2,22,0.19444444444444448
209,861,H,Co,128,0,2,9,0.16666666666666669
210,869,F,Co,97,0,2,13,0.19444444444444448
211,873,R,Co,98,0,2,10,0.19444444444444448
212,875,O,Co,133,0,2,24,0.16666666666666669
213,879,G,Co,99,0,2,26,0.19444444444444448
214,879,[,Co,132,0,2,0,0.19444444444444448
215,885,M,Co,91,0,2,18,0.19444444444444448
216,889,],Co,132,0,2,21,0.19444444444444448
217,893,J,Co,130,0,2,0,0.19444444444444448
218,899,U,Co,100,0,2,42,0.16666666666666669
219,899,K,Co,115,0,2,9,0.19444444444444448
220,911,A,Co,112,0,2,18,0.19444444444444448
221,913,Z,Co,106,0,2,34,0.19444444444444448
222,919,W,Co,99,0,2,15,0.19444444444444448
223,921,B,Co,116,0,2,10,0.19444444444444448
224,923,Q,Co,92,0,2,32,0.19444444444444448
225,925,C,Co,117,0,2,7,0.19444444444444448
226,929,\,Co,116,0,2,0,0.19444444444444448
227,933,N,Co,111,0,2,4,0.19444444444444448
228,937,E,Co,94,0,2,31,0.19444444444444448
229,939,Y,Co,89,0,2,10,0.19444444444444448
230,943,I,Co,83,0,2,13,0.19444444444444448
231,949,T,Co,87,0,2,10,0.19444444444444448
232,951,V,Co,106,0,2,42,0.19444444444444448
233,957,L,Co,104,0,2,7,0.19444444444444448
234,959,^,Co,81,0,2,25,0.22222222222222227
235,963,H,Co,81,0,2,9,0.19444444444444448
236,965,S,Co,103,0,2,7,0.19444444444444448
237,971,F,Co,76,0,2,15,0.22222222222222227
238,977,D,Co,115,0,2,27,0.19444444444444448
239,979,O,Co,84,0,2,26,0.19444444444444448
240,983,[,Co,86,0,2,0,0.22222222222222227
241,985,P,Co,116,0,2,11,0.22222222222222227
242,993,],Co,90,0,2,24,0.22222222222222227
243,995,X,Co,122,0,2,23,0.19444444444444448
244,997,K,Co,80,0,2,9,0.22222222222222227
245,1003,A,Co,75,0,2,19,0.22222222222222227
246,1005,R,Co,117,0,2,13,0.22222222222222227
247,1015,Z,Co,85,0,2,38,0.22222222222222227
248,1017,G,Co,121,0,2,30,0.22222222222222227
249,1021,M,Co,119,0,2,18,0.22222222222222227
250,1025,B,Co,86,0,2,13,0.22222222222222227
251,1025,J,Co,118,0,2,0,0.22222222222222227
252,1031,C,Co,87,0,2,8,0.22222222222222227
253,1041,U,Co,122,0,2,48,0.19444444444444448
254,1043,Q,Co,98,0,2,36,0.22222222222222227
255,1053,W,Co,112,0,2,19,0.22222222222222227
256,1055,E,Co,103,0,2,35,0.22222222222222227
257,1057,\,Co,109,0,2,0,0.22222222222222227
258,1059,Y,Co,103,0,2,10,0.22222222222222227
259,1061,N,Co,105,0,2,4,0.22222222222222227
260,1069,I,Co,108,0,2,15,0.22222222222222227
261,1075,^,Co,100,0,2,26,0.25000000000000006
262,1077,V,Co,107,0,2,49,0.22222222222222227
263,1079,L,Co,101,0,2,7,0.22222222222222227
264,1085,T,Co,113,0,3,12,0.22222222222222227
265,1091,F,Co,103,0,3,19,0.25000000000000006
266,1093,S,Co,107,0,3,9,0.22222222222222227
267,1097,H,Co,110,0,3,9,0.22222222222222227
268,1101,D,Co,99,0,3,30,0.22222222222222227
269,1101,O,Co,103,0,3,26,0.22222222222222227
270,1109,P,Co,111,0,3,13,0.25000000000000006
271,1111,X,Co,100,0,3,26,0.22222222222222227
272,1113,[,Co,107,0,3,0,0.25000000000000006
273,1115,K,Co,103,0,3,9,0.25000000000000006
274,1119,A,Co,93,0,3,19,0.25000000000000006
275,1127,G,Co,90,0,3,32,0.25000000000000006
276,1133,],Co,121,0,3,32,0.25000000000000006
277,1137,M,Co,96,0,3,21,0.25000000000000006
278,1139,R,Co,113,0,3,14,0.25000000000000006
279,1141,C,Co,84,0,3,8,0.25000000000000006
280,1153,Z,Co,121,0,3,43,0.25000000000000006
281,1165,U,Co,107,0,3,58,0.22222222222222227
282,1167,B,Co,122,0,3,18,0.25000000000000006
283,1171,W,Co,102,0,3,20,0.25000000000000006
284,1171,J,Co,121,0,3,0,0.25000000000000006
285,1175,\,Co,106,0,3,0,0.25000000000000006
286,1181,Y,Co,101,0,3,11,0.25000000000000006
287,1189,Q,Co,129,0,3,43,0.25000000000000006
288,1189,N,Co,109,0,3,6,0.25000000000000006
289,1195,E,Co,116,0,3,36,0.25000000000000006
290,1205,L,Co,113,0,3,10,0.25000000000000006
291,1211,V,Co,117,0,3,58,0.25000000000000006
292,1211,I,Co,118,0,3,16,0.25000000000000006
293,1225,O,Co,110,0,3,31,0.25000000000000006
294,1229,^,Co,134,0,3,33,0.27777777777777785
295,1231,S,Co,114,0,3,10,0.25000000000000006
296,1237,T,Co,138,0,3,14,0.25000000000000006
297,1243,D,Co,124,0,3,34,0.25000000000000006
298,1245,F,Co,135,0,3,21,0.27777777777777785
299,1249,P,Co,125,0,3,14,0.27777777777777785
300,1251,H,Co,132,0,3,10,0.25000000000000006
301,1255,[,Co,123,0,3,0,0.27777777777777785
302,1257,K,Co,125,0,3,11,0.27777777777777785
303,1263,A,Co,119,0,3,20,0.27777777777777785
304,1267,X,Co,132,0,3,30,0.25000000000000006
305,1271,],Co,117,0,3,32,0.27777777777777785
306,1281,R,Co,126,0,3,17,0.27777777777777785
307,1283,G,Co,134,0,3,40,0.27777777777777785
308,1297,Z,Co,123,0,3,49,0.27777777777777785
309,1297,M,Co,141,0,3,26,0.27777777777777785
310,1301,J,Co,113,0,3,0,0.27777777777777785
311,1303,C,Co,138,0,3,9,0.27777777777777785
312,1305,\,Co,108,0,3,0,0.27777777777777785
313,1311,B,Co,128,0,3,20,0.27777777777777785
314,1315,Y,Co,117,0,3,14,0.27777777777777785
315,1319,N,Co,114,0,3,6,0.27777777777777785
316,1325,U,Co,141,0,3,63,0.25000000000000006
317,1327,E,Co,109,0,3,38,0.27777777777777785
318,1329,W,Co,139,0,3,20,0.27777777777777785
319,1339,Q,Co,128,0,3,46,0.27777777777777785
320,1341,V,Co,111,0,3,63,0.27777777777777785
321,1345,L,Co,121,0,3,11,0.27777777777777785
322,1347,^,Co,100,0,3,34,0.30555555555555564
323,1351,I,Co,115,0,3,17,0.27777777777777785
324,1355,S,Co,104,0,3,12,0.27777777777777785
325,1363,D,Co,107,0,3,36,0.27777777777777785
326,1367,O,Co,124,0,3,37,0.27777777777777785
327,1367,[,Co,97,0,3,0,0.30555555555555564
328,1371,T,Co,110,0,3,14,0.27777777777777785
329,1373,P,Co,101,0,3,15,0.30555555555555564
330,1375,F,Co,114,0,3,21,0.30555555555555564
331,1381,K,Co,103,0,3,13,0.30555555555555564
332,1387,H,Co,115,0,3,14,0.27777777777777785
333,1391,X,Co,105,0,3,33,0.27777777777777785
334,1393,A,Co,114,0,3,21,0.30555555555555564
335,1399,R,Co,94,0,3,19,0.30555555555555564
336,1403,],Co,110,0,3,35,0.30555555555555564
337,1407,G,Co,99,0,3,42,0.30555555555555564
338,1413,M,Co,101,0,3,29,0.30555555555555564
339,1417,J,Co,92,0,3,0,0.30555555555555564
340,1421,Z,Co,106,0,3,54,0.30555555555555564
