ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,5,t,Co,4,0,0,0,0.0
1,7,J,Co,4,0,0,0,0.0
2,8,\,Co,6,0,0,1,0.0
3,9,Z,Co,6,0,0,1,0.0
4,11,B,Co,8,0,0,2,0.0
5,12,q,Co,9,0,0,0,0.0
6,13,w,Co,10,0,0,1,0.0
7,17,u,Co,14,0,0,1,0.0
8,18,{,Co,13,0,0,1,0.0
9,19,m,Co,16,0,0,5,0.0
10,22,t,Co,14,0,0,0,0.0
11,23,i,Co,15,0,0,3,0.0
12,23,h,Co,19,0,0,0,0.0
13,25,c,Co,21,0,0,6,0.0
14,25,`,Co,18,0,0,2,0.0
15,28,q,Co,14,0,0,1,0.0
16,29,J,Co,21,0,0,1,0.0
17,29,x,Co,23,0,0,1,0.0
18,31,\,Co,20,0,0,2,0.0
19,33,u,Co,12,0,0,1,0.0
20,35,Z,Co,23,0,0,4,0.0
21,35,B,Co,19,0,0,3,0.0
22,35,t,Co,10,0,0,0,0.0
23,36,m,Co,11,0,0,7,0.0
24,41,w,Co,24,0,0,2,0.0
25,43,h,Co,13,0,0,2,0.0
26,43,q,Co,12,0,0,3,0.0
27,44,i,Co,18,0,0,5,0.0
28,49,{,Co,23,0,0,7,0.0
29,49,c,Co,23,0,0,8,0.0
30,49,x,Co,13,0,0,2,0.0
31,52,`,Co,24,0,0,4,0.0
32,53,B,Co,12,0,0,3,0.0
33,55,\,Co,23,0,0,6,0.0
34,55,J,Co,23,0,0,2,0.0
35,56,u,Co,16,0,0,1,0.0
36,59,m,Co,15,0,0,10,0.0
37,59,t,Co,16,0,0,0,0.0
38,62,w,Co,15,0,0,3,0.0
39,63,q,Co,15,0,0,6,0.0
40,68,{,Co,14,0,0,8,0.0
41,69,h,Co,18,0,0,5,0.0
42,71,Z,Co,32,0,0,10,0.0
43,71,i,Co,23,0,0,9,0.0
44,75,`,Co,22,0,0,8,0.0
45,76,x,Co,19,0,0,4,0.0
46,77,\,Co,18,0,0,8,0.0
47,81,u,Co,24,0,0,2,0.0
48,82,m,Co,20,0,0,11,0.0
49,83,c,Co,30,0,0,12,0.0
50,83,q,Co,13,0,0,7,0.0
51,85,J,Co,24,0,0,7,0.0
52,85,t,Co,19,0,0,0,0.0
53,87,B,Co,31,0,0,3,0.0
54,88,h,Co,16,0,0,6,0.0
55,91,Z,Co,12,0,0,12,0.0
56,97,\,Co,18,0,0,12,0.0
57,97,x,Co,17,0,0,5,0.0
58,98,`,Co,22,0,0,11,0.0
59,101,{,Co,29,0,0,13,0.0
60,101,u,Co,14,0,0,2,0.0
61,103,w,Co,37,0,0,10,0.0
62,103,q,Co,12,0,0,8,0.0
63,106,m,Co,19,0,0,13,0.0
64,107,h,Co,14,0,0,7,0.0
65,112,J,Co,21,0,0,8,0.0
66,113,c,Co,29,0,0,16,0.0
67,113,i,Co,41,0,0,12,0.0
68,113,Z,Co,14,0,0,15,0.0
69,113,x,Co,9,0,0,6,0.0
70,116,`,Co,15,0,0,11,0.0
71,117,t,Co,29,0,0,0,0.0
72,117,u,Co,10,0,0,2,0.0
73,121,B,Co,27,0,0,5,0.0
74,121,\,Co,20,0,0,12,0.0
75,123,{,Co,15,0,0,16,0.0
76,124,w,Co,16,0,0,12,0.0
77,125,h,Co,11,0,0,7,0.0
78,129,q,Co,21,0,0,12,0.0
79,129,J,Co,16,0,0,9,0.0
80,131,m,Co,21,0,0,16,0.0
81,133,i,Co,17,0,0,12,0.0
82,133,t,Co,10,0,0,0,0.0
83,135,Z,Co,15,0,0,18,0.0
84,137,`,Co,14,0,0,12,0.0
85,137,h,Co,10,0,0,7,0.0
86,138,c,Co,23,0,0,21,0.0
87,141,B,Co,14,0,0,7,0.0
88,141,t,Co,7,0,0,0,0.0
89,143,\,Co,20,0,0,14,0.0
90,145,w,Co,18,0,0,14,0.0
91,147,h,Co,9,0,0,8,0.0
92,148,x,Co,31,0,0,9,0.0
93,149,q,Co,18,0,0,14,0.0
94,151,{,Co,25,0,0,18,0.0
95,154,u,Co,30,0,0,3,0.0
96,155,Z,Co,17,0,0,21,0.0
97,155,J,Co,19,0,0,10,0.0
98,158,`,Co,19,0,0,12,0.0
99,161,i,Co,20,0,0,13,0.0
100,162,w,Co,13,0,0,14,0.0
101,163,m,Co,28,0,0,20,0.0
102,163,B,Co,17,0,0,9,0.0
103,165,c,Co,21,0,0,28,0.0
104,165,h,Co,16,0,0,8,0.0
105,169,x,Co,14,0,0,10,0.0
106,169,t,Co,21,0,0,0,0.0
107,169,u,Co,12,0,0,3,0.0
108,170,q,Co,13,0,0,16,0.0
109,171,\,Co,27,0,0,16,0.0
110,175,J,Co,18,0,0,11,0.0
111,177,{,Co,21,0,0,19,0.0
112,179,`,Co,17,0,0,15,0.0
113,181,w,Co,15,0,0,18,0.0
114,185,i,Co,16,0,0,16,0.0
115,186,Z,Co,25,0,0,27,0.0
