ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,5,C,Co,4,0,0,0,0.0
1,13,B,Co,11,0,0,2,0.0
2,14,A,Co,12,0,0,4,0.0
3,19,H,Co,17,0,0,1,0.0
4,22,E,Co,20,0,0,2,0.0
5,26,O,Co,24,0,0,0,0.0
6,31,T,Co,29,0,0,4,0.0
7,34,L,Co,31,0,0,2,0.0
8,37,X,Co,34,0,0,1,0.0
9,42,Y,Co,39,0,0,2,0.0
10,43,\,Co,40,0,0,1,0.0
11,49,I,Co,45,0,0,1,0.0
12,52,^,Co,49,0,0,3,0.0
13,60,J,Co,56,0,0,2,0.0
14,63,K,Co,59,0,0,5,0.0
15,68,P,Co,64,0,0,2,0.0
16,74,U,Co,70,0,0,1,0.0
17,75,S,Co,71,0,0,4,0.0
18,78,M,Co,73,0,0,0,0.0
19,82,Q,Co,76,0,0,0,0.0
20,85,F,Co,80,0,0,3,0.0
21,86,V,Co,80,0,0,0,0.0
22,96,D,Co,89,0,0,3,0.0
23,99,],Co,94,0,0,5,0.0
24,105,G,Co,99,0,0,1,0.0
25,109,R,Co,103,0,0,0,0.0
26,115,[,Co,109,0,0,1,0.0
27,116,N,Co,108,0,0,8,0.0
28,128,A,Co,97,0,0,8,0.027777777777777776
29,131,W,Co,124,0,0,6,0.0
30,136,B,Co,102,0,0,4,0.027777777777777776
31,145,Z,Co,137,0,0,5,0.0
32,146,E,Co,103,0,0,5,0.027777777777777776
33,149,C,Co,129,0,0,0,0.027777777777777776
34,157,H,Co,117,0,0,3,0.027777777777777776
35,158,T,Co,105,0,0,8,0.027777777777777776
36,161,O,Co,112,0,0,0,0.027777777777777776
37,168,L,Co,113,0,0,5,0.027777777777777776
38,171,X,Co,117,0,0,4,0.027777777777777776
39,175,\,Co,118,0,0,1,0.027777777777777776
40,178,Y,Co,117,0,0,5,0.027777777777777776
41,181,I,Co,116,0,0,2,0.027777777777777776
42,184,^,Co,113,0,0,4,0.027777777777777776
43,189,U,Co,94,0,0,3,0.027777777777777776
44,194,J,Co,120,0,0,5,0.027777777777777776
45,195,M,Co,92,0,0,1,0.027777777777777776
46,200,K,Co,117,0,0,6,0.027777777777777776
47,211,V,Co,103,0,0,6,0.027777777777777776
48,212,P,Co,121,0,0,6,0.027777777777777776
49,217,F,Co,109,0,0,4,0.027777777777777776
50,222,S,Co,127,0,0,7,0.027777777777777776
51,226,Q,Co,123,0,0,0,0.027777777777777776
52,227,],Co,112,0,0,8,0.027777777777777776
53,232,D,Co,114,0,0,4,0.027777777777777776
54,236,R,Co,109,0,0,0,0.027777777777777776
55,237,G,Co,110,0,0,4,0.027777777777777776
56,242,[,Co,107,0,0,2,0.027777777777777776
57,251,N,Co,116,0,0,13,0.027777777777777776
58,252,W,Co,106,0,0,9,0.027777777777777776
59,257,A,Co,112,0,0,9,0.05555555555555555
60,261,B,Co,110,0,0,4,0.05555555555555555
61,265,E,Co,102,0,0,5,0.05555555555555555
62,270,Z,Co,106,0,0,12,0.027777777777777776
63,274,C,Co,104,0,0,0,0.05555555555555555
64,279,H,Co,104,0,0,8,0.05555555555555555
65,286,L,Co,102,0,0,9,0.05555555555555555
66,289,T,Co,114,0,0,11,0.05555555555555555
67,293,O,Co,106,0,0,0,0.05555555555555555
68,296,X,Co,109,0,0,7,0.05555555555555555
69,297,\,Co,103,0,0,1,0.05555555555555555
70,301,I,Co,99,0,0,2,0.05555555555555555
71,304,Y,Co,110,0,0,7,0.05555555555555555
72,307,U,Co,95,0,0,4,0.05555555555555555
73,312,^,Co,102,0,0,6,0.05555555555555555
74,317,J,Co,101,0,0,8,0.05555555555555555
75,324,K,Co,111,0,0,10,0.05555555555555555
76,325,M,Co,104,0,0,3,0.05555555555555555
77,337,S,Co,93,0,0,11,0.05555555555555555
78,342,P,Co,117,0,0,13,0.05555555555555555
79,343,G,Co,91,0,0,5,0.05555555555555555
80,347,R,Co,88,0,0,0,0.05555555555555555
81,350,F,Co,118,0,0,6,0.05555555555555555
82,361,[,Co,101,0,0,7,0.05555555555555555
83,364,V,Co,131,0,1,11,0.05555555555555555
84,372,Q,Co,129,0,1,2,0.05555555555555555
85,377,N,Co,104,0,1,19,0.05555555555555555
86,384,],Co,134,0,1,12,0.05555555555555555
87,389,B,Co,109,0,1,8,0.08333333333333333
88,390,D,Co,136,0,1,5,0.05555555555555555
89,395,E,Co,114,0,1,6,0.08333333333333333
90,398,W,Co,124,0,1,11,0.05555555555555555
91,399,C,Co,103,0,1,0,0.08333333333333333
92,410,A,Co,133,0,1,13,0.08333333333333333
93,411,H,Co,113,0,1,12,0.08333333333333333
94,424,Z,Co,136,0,1,17,0.05555555555555555
95,425,L,Co,118,0,1,14,0.08333333333333333
96,432,T,Co,122,0,1,13,0.08333333333333333
97,435,X,Co,121,0,1,10,0.08333333333333333
