ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,1,E,Co,0,0,0,0,0.0
1,2,{,Co,0,0,0,0,0.0
2,5,F,Co,4,0,0,0,0.0
3,5,O,Co,4,0,0,0,0.0
4,5,k,Co,0,0,0,0,0.0
5,5,s,Co,0,0,0,0,0.0
6,12,T,Co,10,0,0,3,0.0
7,12,g,Co,8,0,0,2,0.0
8,12,j,Co,7,0,0,0,0.0
9,13,E,Co,10,0,0,3,0.0
10,14,N,Co,8,0,0,2,0.0
11,14,u,Co,8,0,0,2,0.0
12,14,O,Co,8,0,0,0,0.0
13,20,n,Co,12,0,0,2,0.0
14,20,s,Co,12,0,0,1,0.0
15,20,F,Co,7,0,0,0,0.0
16,20,g,Co,4,0,0,2,0.0
17,20,j,Co,6,0,0,0,0.0
18,21,a,Co,14,0,0,2,0.0
19,22,U,Co,14,0,0,3,0.0
20,22,{,Co,16,0,0,2,0.0
21,22,k,Co,10,0,0,0,0.0
22,22,z,Co,14,0,0,0,0.0
23,22,j,Co,0,0,0,0,0.0
24,23,F,Co,0,0,0,0,0.0
25,24,g,Co,0,0,0,2,0.0
26,26,u,Co,6,0,0,3,0.0
27,26,s,Co,5,0,0,1,0.0
28,27,T,Co,13,0,0,4,0.0
29,32,F,Co,8,0,0,1,0.0
30,32,k,Co,6,0,0,0,0.0
31,34,N,Co,18,0,0,7,0.0
32,34,j,Co,10,0,0,3,0.0
33,34,O,Co,12,0,0,0,0.0
34,34,a,Co,8,0,0,2,0.0
35,36,E,Co,22,0,0,8,0.0
36,37,n,Co,15,0,0,5,0.0
37,41,z,Co,12,0,0,0,0.0
38,42,s,Co,11,0,0,3,0.0
39,43,k,Co,6,0,0,1,0.0
40,43,j,Co,4,0,0,3,0.0
41,44,U,Co,21,0,0,5,0.0
42,49,F,Co,10,0,0,3,0.0
43,50,a,Co,13,0,0,4,0.0
44,50,u,Co,20,0,0,4,0.0
45,52,{,Co,22,0,0,10,0.0
46,54,O,Co,13,0,0,0,0.0
47,56,E,Co,12,0,0,12,0.0
48,56,n,Co,15,0,0,6,0.0
49,56,z,Co,14,0,0,0,0.0
50,59,N,Co,17,0,0,10,0.0
51,59,j,Co,13,0,0,3,0.0
52,61,{,Co,4,0,0,10,0.0
53,62,U,Co,17,0,0,7,0.0
54,62,k,Co,18,0,0,2,0.0
55,62,F,Co,11,0,0,3,0.0
56,64,g,Co,32,0,0,6,0.0
57,67,z,Co,10,0,0,1,0.0
58,68,a,Co,10,0,0,5,0.0
59,68,T,Co,35,0,0,4,0.0
60,68,k,Co,4,0,0,2,0.0
61,68,u,Co,16,0,0,4,0.0
62,68,U,Co,0,0,0,7,0.0
63,68,g,Co,2,0,0,6,0.0
64,68,F,Co,0,0,0,3,0.0
65,69,E,Co,10,0,0,15,0.0
66,69,{,Co,0,0,0,10,0.0
67,69,n,Co,9,0,0,6,0.0
68,70,g,Co,0,0,0,6,0.0
69,71,O,Co,10,0,0,0,0.0
70,71,N,Co,4,0,0,10,0.0
71,72,s,Co,24,0,0,6,0.0
72,72,j,Co,6,0,0,3,0.0
73,72,T,Co,0,0,0,4,0.0
74,73,N,Co,0,0,0,10,0.0
75,73,s,Co,0,0,0,6,0.0
76,75,k,Co,4,0,0,2,0.0
77,75,u,Co,3,0,0,4,0.0
78,76,F,Co,0,0,0,3,0.0
79,76,{,Co,0,0,0,10,0.0
80,77,E,Co,0,0,0,15,0.0
81,81,g,Co,10,0,0,9,0.0
82,81,n,Co,5,0,0,6,0.0
83,82,a,Co,8,0,0,7,0.0
84,82,j,Co,8,0,0,5,0.0
85,83,U,Co,12,0,0,11,0.0
86,85,u,Co,8,0,0,6,0.0
87,85,O,Co,7,0,0,0,0.0
88,88,k,Co,12,0,0,3,0.0
89,88,g,Co,6,0,0,9,0.0
90,89,T,Co,16,0,0,5,0.0
91,90,z,Co,15,0,0,3,0.0
92,90,E,Co,9,0,0,15,0.0
93,91,s,Co,10,0,0,9,0.0
94,91,F,Co,9,0,0,3,0.0
95,92,F,Co,0,0,0,3,0.0
96,93,N,Co,14,0,0,12,0.0
97,93,O,Co,6,0,0,0,0.0
98,94,n,Co,6,0,0,7,0.0
99,95,{,Co,15,0,0,11,0.0
100,95,j,Co,11,0,0,5,0.0
101,95,T,Co,5,0,0,5,0.0
102,96,a,Co,6,0,0,8,0.0
103,96,s,Co,0,0,0,9,0.0
104,98,U,Co,9,0,0,11,0.0
105,99,F,Co,0,0,0,3,0.0
106,100,z,Co,4,0,0,3,0.0
107,100,j,Co,3,0,0,5,0.0
108,101,u,Co,13,0,0,8,0.0
109,101,g,Co,6,0,0,9,0.0
110,102,k,Co,8,0,0,5,0.0
111,106,n,Co,6,0,0,8,0.0
112,106,O,Co,7,0,0,0,0.0
113,106,j,Co,5,0,0,5,0.0
114,106,U,Co,3,0,0,11,0.0
115,106,u,Co,1,0,0,8,0.0
116,107,E,Co,10,0,0,18,0.0
117,107,T,Co,6,0,0,6,0.0
118,107,N,Co,8,0,0,12,0.0
119,107,g,Co,0,0,0,9,0.0
120,107,F,Co,2,0,0,3,0.0
121,109,a,Co,8,0,0,10,0.0
122,113,z,Co,12,0,0,4,0.0
123,113,k,Co,9,0,0,5,0.0
124,113,j,Co,1,0,0,5,0.0
125,117,U,Co,10,0,0,14,0.0
126,117,n,Co,6,0,0,8,0.0
127,117,a,Co,0,0,0,10,0.0
128,118,E,Co,10,0,0,21,0.0
129,121,T,Co,8,0,0,8,0.0
130,122,N,Co,14,0,0,17,0.0
131,122,O,Co,12,0,0,0,0.0
132,123,{,Co,21,0,0,16,0.0
133,124,g,Co,16,0,0,10,0.0
134,124,j,Co,4,0,0,5,0.0
135,124,N,Co,0,0,0,17,0.0
136,125,k,Co,6,0,0,6,0.0
137,125,E,Co,4,0,0,21,0.0
138,127,F,Co,12,0,0,4,0.0
139,127,E,Co,0,0,0,21,0.0
140,129,s,Co,25,0,0,10,0.0
