ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,7,l,Co,6,0,0,1,0.0
1,7,E,Co,5,0,0,0,0.0
2,7,i,Co,5,0,0,0,0.0
3,7,P,Co,3,0,0,0,0.0
4,7,u,Co,2,0,0,0,0.0
5,9,x,Co,8,0,0,2,0.0
6,9,R,Co,7,0,0,0,0.0
7,9,w,Co,7,0,0,0,0.0
8,9,K,Co,4,0,0,0,0.0
9,9,W,Co,3,0,0,0,0.0
10,9,t,Co,2,0,0,0,0.0
11,15,l,Co,6,0,0,2,0.0
12,15,t,Co,5,0,0,0,0.0
13,15,R,Co,4,0,0,0,0.0
14,15,i,Co,3,0,0,0,0.0
15,15,w,Co,2,0,0,0,0.0
16,15,W,Co,2,0,0,0,0.0
17,17,_,Co,11,0,0,3,0.0
18,17,n,Co,10,0,0,0,0.0
19,17,L,Co,9,0,0,0,0.0
20,17,O,Co,9,0,0,0,0.0
21,25,E,Co,17,0,0,2,0.0
22,25,P,Co,17,0,0,0,0.0
23,25,u,Co,16,0,0,0,0.0
24,25,W,Co,7,0,0,0,0.0
25,25,t,Co,5,0,0,0,0.0
26,25,O,Co,3,0,0,0,0.0
27,27,K,Co,12,0,0,4,0.0
28,27,x,Co,11,0,0,2,0.0
29,27,R,Co,11,0,0,0,0.0
30,27,w,Co,11,0,0,0,0.0
31,27,i,Co,5,0,0,0,0.0
32,27,l,Co,4,0,0,2,0.0
33,31,L,Co,6,0,0,0,0.0
34,31,K,Co,3,0,0,4,0.0
35,31,w,Co,3,0,0,0,0.0
36,31,W,Co,1,0,0,0,0.0
37,37,n,Co,14,0,0,4,0.0
38,37,_,Co,12,0,0,3,0.0
39,37,t,Co,11,0,0,0,0.0
40,37,x,Co,8,0,0,2,0.0
41,37,O,Co,7,0,0,0,0.0
42,37,l,Co,3,0,0,2,0.0
43,41,w,Co,5,0,0,0,0.0
44,41,W,Co,4,0,0,0,0.0
45,41,K,Co,3,0,0,4,0.0
46,41,t,Co,3,0,0,0,0.0
47,41,_,Co,1,0,0,3,0.0
48,45,R,Co,15,0,0,5,0.0
49,45,x,Co,5,0,0,2,0.0
50,45,E,Co,13,0,0,2,0.0
51,45,l,Co,5,0,0,2,0.0
52,45,u,Co,13,0,0,0,0.0
53,45,O,Co,3,0,0,0,0.0
54,45,i,Co,13,0,0,0,0.0
55,45,w,Co,3,0,0,0,0.0
56,45,P,Co,12,0,0,0,0.0
57,45,_,Co,3,0,0,3,0.0
58,45,L,Co,10,0,0,0,0.0
59,45,W,Co,0,0,0,0,0.0
60,52,u,Co,6,0,0,1,0.0
61,52,K,Co,4,0,0,4,0.0
62,52,w,Co,4,0,0,0,0.0
63,52,O,Co,3,0,0,0,0.0
64,52,l,Co,2,0,0,2,0.0
65,52,W,Co,2,0,0,0,0.0
66,52,_,Co,1,0,0,3,0.0
67,53,n,Co,9,0,0,6,0.0
68,53,L,Co,6,0,0,0,0.0
69,53,x,Co,5,0,0,2,0.0
70,53,t,Co,4,0,0,0,0.0
71,53,E,Co,3,0,0,2,0.0
72,53,i,Co,3,0,0,0,0.0
73,58,P,Co,6,0,0,1,0.0
74,58,w,Co,5,0,0,0,0.0
75,58,x,Co,3,0,0,2,0.0
76,58,l,Co,1,0,0,2,0.0
77,58,K,Co,0,0,0,4,0.0
78,61,R,Co,10,0,0,7,0.0
79,61,u,Co,6,0,0,1,0.0
80,61,L,Co,6,0,0,0,0.0
81,61,O,Co,5,0,0,0,0.0
82,61,t,Co,4,0,0,0,0.0
83,67,_,Co,7,0,0,4,0.0
84,67,x,Co,4,0,0,2,0.0
85,67,P,Co,3,0,0,1,0.0
86,67,K,Co,3,0,0,4,0.0
87,67,O,Co,3,0,0,0,0.0
88,67,w,Co,2,0,0,0,0.0
89,78,n,Co,20,0,0,14,0.0
90,78,E,Co,19,0,0,2,0.0
91,78,i,Co,19,0,0,0,0.0
92,78,l,Co,19,0,0,2,0.0
93,78,W,Co,18,0,0,0,0.0
94,78,L,Co,12,0,0,0,0.0
95,80,t,Co,12,0,0,4,0.0
96,80,R,Co,11,0,0,7,0.0
