ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,5,L,Co,4,0,0,0,0.0
1,5,Y,Co,4,0,0,0,0.0
2,7,A,Co,6,0,0,1,0.0
3,7,I,Co,6,0,0,1,0.0
4,7,O,Co,6,0,0,1,0.0
5,9,[,Co,7,0,0,0,0.0
6,11,D,Co,8,0,0,1,0.0
7,11,\,Co,10,0,0,0,0.0
8,11,^,Co,9,0,0,0,0.0
9,15,N,Co,11,0,0,0,0.0
10,15,H,Co,11,0,0,0,0.0
11,17,F,Co,15,0,0,3,0.0
12,19,Q,Co,16,0,0,2,0.0
13,19,E,Co,14,0,0,0,0.0
14,21,Z,Co,18,0,0,4,0.0
15,23,X,Co,19,0,0,2,0.0
16,23,P,Co,19,0,0,0,0.0
17,23,J,Co,17,0,0,0,0.0
18,25,V,Co,21,0,0,0,0.0
19,27,W,Co,24,0,0,3,0.0
20,27,],Co,21,0,0,0,0.0
21,31,B,Co,25,0,0,1,0.0
22,31,L,Co,11,0,0,0,0.027777777777777776
23,33,K,Co,28,0,0,3,0.0
24,35,Y,Co,7,0,0,0,0.027777777777777776
25,37,R,Co,31,0,0,5,0.0
26,37,U,Co,33,0,0,3,0.0
27,41,C,Co,34,0,0,2,0.0
28,41,I,Co,13,0,0,2,0.027777777777777776
29,41,T,Co,33,0,0,0,0.0
30,41,S,Co,36,0,0,0,0.0
31,43,M,Co,37,0,0,4,0.0
32,45,A,Co,19,0,0,1,0.027777777777777776
33,47,[,Co,21,0,0,0,0.027777777777777776
34,49,H,Co,15,0,0,2,0.027777777777777776
35,49,E,Co,11,0,0,0,0.027777777777777776
36,51,G,Co,43,0,0,3,0.0
37,51,\,Co,18,0,0,0,0.027777777777777776
38,53,P,Co,18,0,0,0,0.027777777777777776
39,55,^,Co,20,0,0,0,0.027777777777777776
40,55,Z,Co,15,0,0,4,0.027777777777777776
41,57,Q,Co,17,0,0,4,0.027777777777777776
42,57,V,Co,16,0,0,0,0.027777777777777776
43,59,O,Co,35,0,0,8,0.027777777777777776
44,59,F,Co,20,0,0,3,0.027777777777777776
45,61,X,Co,15,0,0,2,0.027777777777777776
46,61,Y,Co,8,0,0,0,0.05555555555555555
47,65,L,Co,15,0,0,0,0.05555555555555555
48,69,K,Co,22,0,0,8,0.027777777777777776
49,69,D,Co,41,0,0,4,0.027777777777777776
50,69,W,Co,26,0,0,6,0.027777777777777776
51,71,B,Co,16,0,0,4,0.027777777777777776
52,75,],Co,22,0,0,1,0.027777777777777776
53,77,R,Co,19,0,0,9,0.027777777777777776
54,77,N,Co,43,0,0,2,0.027777777777777776
55,77,U,Co,22,0,0,5,0.027777777777777776
56,77,I,Co,19,0,0,3,0.05555555555555555
57,79,S,Co,23,0,0,0,0.027777777777777776
58,81,T,Co,18,0,0,0,0.027777777777777776
59,81,J,Co,39,0,0,0,0.027777777777777776
60,83,E,Co,13,0,0,0,0.05555555555555555
61,85,M,Co,26,0,0,6,0.027777777777777776
62,85,A,Co,19,0,0,1,0.05555555555555555
63,85,[,Co,19,0,0,0,0.05555555555555555
64,87,C,Co,24,0,0,5,0.027777777777777776
65,89,G,Co,14,0,0,4,0.027777777777777776
66,89,P,Co,19,0,0,0,0.05555555555555555
67,93,Q,Co,17,0,0,6,0.05555555555555555
68,93,H,Co,22,0,0,4,0.05555555555555555
69,95,\,Co,24,0,0,2,0.05555555555555555
70,97,^,Co,21,0,0,2,0.05555555555555555
71,97,Z,Co,26,0,0,6,0.05555555555555555
72,97,V,Co,18,0,0,0,0.05555555555555555
73,101,Y,Co,21,0,0,0,0.08333333333333333
74,103,X,Co,26,0,0,4,0.05555555555555555
75,103,D,Co,15,0,0,5,0.05555555555555555
