ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,5,O,Co,4,0,0,0,0.0
1,9,J,Co,8,0,0,2,0.0
2,9,Y,Co,8,0,0,2,0.0
3,9,_,Co,8,0,0,2,0.0
4,9,l,Co,8,0,0,0,0.0
5,15,M,Co,13,0,0,1,0.0
6,17,s,Co,16,0,0,2,0.0
7,19,F,Co,18,0,0,7,0.0
8,21,d,Co,20,0,0,4,0.0
9,21,w,Co,19,0,0,1,0.0
10,21,b,Co,19,0,0,0,0.0
11,23,n,Co,22,0,0,5,0.0
12,23,a,Co,22,0,0,0,0.0
13,27,A,Co,25,0,0,1,0.0
14,27,S,Co,24,0,0,1,0.0
15,31,\,Co,29,0,0,2,0.0
16,31,z,Co,30,0,0,2,0.0
17,33,e,Co,30,0,0,4,0.0
18,33,j,Co,31,0,0,1,0.0
19,35,m,Co,32,0,0,2,0.0
20,41,U,Co,38,0,0,2,0.0
21,41,W,Co,37,0,0,1,0.0
22,43,Q,Co,40,0,0,4,0.0
23,43,i,Co,41,0,0,4,0.0
24,47,u,Co,44,0,0,1,0.0
25,49,T,Co,46,0,0,1,0.0
26,53,K,Co,48,0,0,4,0.0
27,55,o,Co,51,0,0,2,0.0
28,57,r,Co,54,0,0,2,0.0
29,59,|,Co,56,0,0,11,0.0
30,59,f,Co,56,0,0,6,0.0
31,61,G,Co,55,0,0,2,0.0
32,61,[,Co,56,0,0,1,0.0
33,61,^,Co,57,0,0,0,0.0
34,63,H,Co,59,0,0,0,0.0
35,65,Z,Co,59,0,0,0,0.0
36,67,I,Co,60,0,0,1,0.0
37,69,p,Co,65,0,0,3,0.0
38,71,P,Co,66,0,0,3,0.0
39,71,E,Co,66,0,0,2,0.0
40,73,c,Co,68,0,0,0,0.0
41,79,`,Co,72,0,0,5,0.0
42,79,D,Co,73,0,0,1,0.0
43,81,R,Co,75,0,0,3,0.0
44,83,h,Co,78,0,0,4,0.0
45,89,t,Co,82,0,0,9,0.0
46,89,V,Co,82,0,0,2,0.0
47,91,C,Co,83,0,0,4,0.0
48,91,B,Co,84,0,0,2,0.0
49,93,x,Co,87,0,0,5,0.0
50,93,X,Co,85,0,0,0,0.0
51,93,y,Co,86,0,0,0,0.0
52,97,O,Co,73,0,0,0,0.027777777777777776
53,97,],Co,89,0,0,0,0.0
54,101,q,Co,93,0,0,3,0.0
55,101,k,Co,94,0,0,3,0.0
56,101,g,Co,94,0,0,2,0.0
57,103,Y,Co,76,0,0,3,0.027777777777777776
58,105,L,Co,97,0,0,0,0.0
59,107,l,Co,75,0,0,3,0.027777777777777776
60,109,J,Co,81,0,0,4,0.027777777777777776
61,111,F,Co,75,0,0,9,0.027777777777777776
62,115,_,Co,82,0,0,3,0.027777777777777776
63,115,b,Co,78,0,0,0,0.027777777777777776
64,117,v,Co,109,0,0,4,0.0
65,117,w,Co,77,0,0,4,0.027777777777777776
66,119,a,Co,76,0,0,0,0.027777777777777776
67,121,N,Co,113,0,0,8,0.0
68,123,\,Co,75,0,0,3,0.027777777777777776
69,125,M,Co,96,0,0,3,0.027777777777777776
70,125,{,Co,117,0,0,0,0.0
71,129,e,Co,82,0,0,7,0.027777777777777776
72,129,S,Co,79,0,0,2,0.027777777777777776
73,131,A,Co,83,0,0,7,0.027777777777777776
74,133,s,Co,99,0,0,4,0.027777777777777776
75,135,z,Co,84,0,0,3,0.027777777777777776
76,135,m,Co,78,0,0,3,0.027777777777777776
77,137,j,Co,84,0,0,2,0.027777777777777776
78,139,d,Co,102,0,0,9,0.027777777777777776
79,139,U,Co,85,0,0,3,0.027777777777777776
80,145,i,Co,84,0,0,6,0.027777777777777776
81,145,K,Co,76,0,0,5,0.027777777777777776
82,151,o,Co,73,0,0,3,0.027777777777777776
83,153,|,Co,77,0,0,18,0.027777777777777776
84,153,n,Co,108,0,0,10,0.027777777777777776
85,155,Q,Co,95,0,0,12,0.027777777777777776
86,159,I,Co,77,0,0,6,0.027777777777777776
87,159,G,Co,79,0,0,4,0.027777777777777776
88,161,H,Co,79,0,0,2,0.027777777777777776
89,161,u,Co,93,0,0,2,0.027777777777777776
90,163,W,Co,104,0,0,4,0.027777777777777776
91,163,Z,Co,74,0,0,0,0.027777777777777776
92,165,^,Co,81,0,0,0,0.027777777777777776
93,169,T,Co,99,0,0,2,0.027777777777777776
94,171,r,Co,91,0,0,5,0.027777777777777776
95,171,h,Co,73,0,0,6,0.027777777777777776
96,171,E,Co,79,0,0,3,0.027777777777777776
97,175,R,Co,75,0,0,3,0.027777777777777776
98,177,p,Co,89,0,0,10,0.027777777777777776
99,181,X,Co,75,0,0,0,0.027777777777777776
100,183,f,Co,105,0,0,11,0.027777777777777776
101,183,c,Co,97,0,0,4,0.027777777777777776
102,183,`,Co,83,0,0,9,0.027777777777777776
103,185,y,Co,73,0,0,0,0.027777777777777776
104,187,V,Co,76,0,0,6,0.027777777777777776
105,187,D,Co,84,0,0,1,0.027777777777777776
106,191,C,Co,77,0,0,4,0.027777777777777776
107,193,[,Co,110,0,0,4,0.027777777777777776
108,195,Y,Co,73,0,0,6,0.05555555555555555
109,197,L,Co,75,0,0,1,0.027777777777777776
110,201,t,Co,91,0,0,16,0.027777777777777776
111,201,B,Co,91,0,0,7,0.027777777777777776
112,201,P,Co,113,0,0,5,0.027777777777777776
113,205,k,Co,79,0,0,6,0.027777777777777776
114,205,b,Co,68,0,0,2,0.05555555555555555
115,205,],Co,88,0,0,0,0.027777777777777776
116,205,O,Co,90,0,0,0,0.05555555555555555
117,207,x,Co,95,0,0,6,0.027777777777777776
118,213,l,Co,91,0,0,5,0.05555555555555555
119,215,q,Co,94,0,0,6,0.027777777777777776
