ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,12,s,Co,10,0,0,3,0.0
1,12,v,Co,9,0,0,0,0.0
2,12,V,Co,8,0,0,0,0.0
3,12,n,Co,7,0,0,0,0.0
4,12,I,Co,5,0,0,0,0.0
5,12,W,Co,5,0,0,0,0.0
6,17,Z,Co,16,0,0,6,0.0
7,17,P,Co,14,0,0,0,0.0
8,17,A,Co,13,0,0,0,0.0
9,17,l,Co,13,0,0,0,0.0
10,17,B,Co,10,0,0,0,0.0
11,18,D,Co,10,0,0,1,0.0
12,18,n,Co,5,0,0,0,0.0
13,18,I,Co,4,0,0,0,0.0
14,18,W,Co,4,0,0,0,0.0
15,24,s,Co,7,0,0,4,0.0
16,24,V,Co,7,0,0,0,0.0
17,24,v,Co,5,0,0,0,0.0
18,24,A,Co,3,0,0,0,0.0
19,25,N,Co,18,0,0,2,0.0
20,25,{,Co,18,0,0,0,0.0
21,25,e,Co,17,0,0,0,0.0
22,25,Z,Co,5,0,0,6,0.0
23,25,l,Co,3,0,0,0,0.0
24,28,W,Co,5,0,0,0,0.0
25,36,P,Co,12,0,0,2,0.0
26,36,B,Co,11,0,0,0,0.0
27,36,n,Co,11,0,0,0,0.0
28,36,V,Co,6,0,0,0,0.0
29,39,I,Co,15,0,0,5,0.0
30,39,D,Co,13,0,0,1,0.0
31,39,v,Co,13,0,0,0,0.0
32,39,{,Co,11,0,0,0,0.0
33,39,e,Co,11,0,0,0,0.0
34,39,s,Co,8,0,0,4,0.0
35,39,Z,Co,8,0,0,6,0.0
36,39,W,Co,6,0,0,0,0.0
37,41,P,Co,0,0,0,2,0.0
38,44,N,Co,14,0,0,4,0.0
39,44,A,Co,13,0,0,0,0.0
40,44,l,Co,13,0,0,0,0.0
41,50,B,Co,13,0,0,1,0.0
42,50,n,Co,11,0,0,0,0.0
43,50,W,Co,6,0,0,0,0.0
44,50,{,Co,5,0,0,0,0.0
45,50,l,Co,5,0,0,0,0.0
46,50,Z,Co,3,0,0,6,0.0
47,56,P,Co,7,0,0,3,0.0
48,56,n,Co,4,0,0,0,0.0
49,56,l,Co,4,0,0,0,0.0
50,56,Z,Co,4,0,0,6,0.0
51,64,B,Co,10,0,0,3,0.0
52,64,W,Co,10,0,0,0,0.0
53,64,{,Co,9,0,0,0,0.0
54,64,n,Co,4,0,0,0,0.0
55,65,I,Co,24,0,0,15,0.0
56,65,e,Co,24,0,0,0,0.0
57,65,s,Co,24,0,0,4,0.0
58,65,V,Co,23,0,0,0,0.0
59,65,v,Co,23,0,0,0,0.0
60,65,D,Co,18,0,0,1,0.0
61,72,P,Co,11,0,0,5,0.0
62,72,l,Co,9,0,0,0,0.0
63,72,Z,Co,8,0,0,6,0.0
64,72,n,Co,5,0,0,0,0.0
65,73,N,Co,26,0,0,6,0.0
66,73,A,Co,24,0,0,0,0.0
67,73,B,Co,7,0,0,3,0.0
68,73,V,Co,7,0,0,0,0.0
69,73,D,Co,3,0,0,1,0.0
70,76,W,Co,4,0,0,0,0.0
71,76,{,Co,4,0,0,0,0.0
72,76,v,Co,4,0,0,0,0.0
73,76,e,Co,3,0,0,0,0.0
74,85,I,Co,13,0,0,19,0.0
75,85,P,Co,12,0,0,5,0.0
76,85,n,Co,11,0,0,0,0.0
77,85,N,Co,10,0,0,6,0.0
78,85,B,Co,10,0,0,3,0.0
79,85,D,Co,7,0,0,1,0.0
80,85,A,Co,5,0,0,0,0.0
81,85,e,Co,4,0,0,0,0.0
82,86,s,Co,13,0,0,7,0.0
83,86,l,Co,13,0,0,0,0.0
84,86,Z,Co,9,0,0,6,0.0
85,86,V,Co,9,0,0,0,0.0
86,90,W,Co,13,0,0,0,0.0
87,90,{,Co,11,0,0,0,0.0
88,92,D,Co,4,0,0,1,0.0
89,92,B,Co,3,0,0,3,0.0
90,92,e,Co,3,0,0,0,0.0
91,94,v,Co,13,0,0,0,0.0
92,94,A,Co,4,0,0,0,0.0
93,94,n,Co,3,0,0,0,0.0
94,94,Z,Co,3,0,0,6,0.0
95,94,P,Co,2,0,0,5,0.0
96,94,s,Co,2,0,0,7,0.0
97,100,l,Co,11,0,0,2,0.0
98,100,V,Co,10,0,0,0,0.0
99,100,N,Co,8,0,0,6,0.0
100,100,I,Co,7,0,0,19,0.0
101,100,W,Co,6,0,0,0,0.0
102,106,P,Co,10,0,0,8,0.0
103,106,D,Co,12,0,0,2,0.0
104,106,{,Co,8,0,0,0,0.0
105,106,s,Co,8,0,0,7,0.0
106,106,B,Co,8,0,0,3,0.0
107,106,e,Co,6,0,0,0,0.0
108,106,A,Co,8,0,0,0,0.0
109,106,l,Co,3,0,0,2,0.0
110,106,V,Co,1,0,0,0,0.0
111,111,W,Co,4,0,0,0,0.0
112,111,A,Co,4,0,0,0,0.0
113,111,l,Co,4,0,0,2,0.0
114,111,N,Co,3,0,0,6,0.0
115,117,e,Co,9,0,0,1,0.0
116,117,P,Co,8,0,0,8,0.0
117,117,B,Co,5,0,0,3,0.0
118,117,W,Co,5,0,0,0,0.0
119,117,D,Co,4,0,0,2,0.0
120,117,s,Co,3,0,0,7,0.0
121,120,n,Co,22,0,0,5,0.0
122,120,Z,Co,22,0,0,6,0.0
123,120,v,Co,20,0,0,0,0.0
124,130,I,Co,22,0,0,22,0.0
125,130,V,Co,22,0,0,0,0.0
126,130,{,Co,20,0,0,0,0.0
127,130,Z,Co,9,0,0,6,0.0
128,130,e,Co,8,0,0,1,0.0
129,130,P,Co,6,0,0,8,0.0
130,130,n,Co,4,0,0,5,0.0
131,133,{,Co,0,0,0,0,0.0
132,135,A,Co,20,0,0,7,0.0
133,135,l,Co,17,0,0,2,0.0
134,135,N,Co,16,0,0,6,0.0
135,135,B,Co,16,0,0,3,0.0
136,135,D,Co,15,0,0,2,0.0
137,135,W,Co,12,0,0,0,0.0
138,135,s,Co,10,0,0,7,0.0
139,135,v,Co,8,0,0,0,0.0
140,136,n,Co,0,0,0,5,0.0
141,136,N,Co,0,0,0,6,0.0
142,136,s,Co,0,0,0,7,0.0
143,137,V,Co,0,0,0,0,0.0
144,137,Z,Co,0,0,0,6,0.0
145,137,l,Co,0,0,0,2,0.0
146,137,s,Co,0,0,0,7,0.0
147,139,e,Co,6,0,0,2,0.0
148,139,I,Co,5,0,0,22,0.0
149,139,P,Co,4,0,0,8,0.0
150,147,{,Co,12,0,0,2,0.0
151,147,e,Co,7,0,0,2,0.0
152,147,n,Co,5,0,0,5,0.0
153,147,W,Co,4,0,0,0,0.0
154,147,Z,Co,4,0,0,6,0.0
155,147,N,Co,3,0,0,6,0.0
156,147,s,Co,3,0,0,7,0.0
157,151,A,Co,12,0,0,11,0.0
158,151,I,Co,4,0,0,22,0.0
159,151,D,Co,11,0,0,2,0.0
160,151,B,Co,10,0,0,3,0.0
161,151,V,Co,9,0,0,0,0.0
162,151,v,Co,8,0,0,0,0.0
163,157,P,Co,14,0,0,9,0.0
164,157,l,Co,13,0,0,2,0.0
165,157,{,Co,3,0,0,2,0.0
166,157,W,Co,3,0,0,0,0.0
167,157,D,Co,3,0,0,2,0.0
168,157,N,Co,2,0,0,6,0.0
169,163,Z,Co,13,0,0,10,0.0
170,163,s,Co,11,0,0,7,0.0
171,163,e,Co,9,0,0,2,0.0
172,163,I,Co,9,0,0,22,0.0
173,163,n,Co,8,0,0,5,0.0
174,165,A,Co,8,0,0,13,0.0
175,165,V,Co,8,0,0,0,0.0
176,165,B,Co,6,0,0,3,0.0
177,165,{,Co,6,0,0,2,0.0
178,167,v,Co,12,0,0,0,0.0
179,167,P,Co,3,0,0,9,0.0
180,167,N,Co,3,0,0,6,0.0
