ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,5,[,Co,4,0,0,0,0.0
1,7,Y,Co,6,0,0,1,0.0
2,9,],Co,8,0,0,2,0.0
3,11,S,Co,10,0,0,3,0.0
4,13,H,Co,12,0,0,4,0.0
5,13,I,Co,11,0,0,2,0.0
6,13,N,Co,11,0,0,0,0.0
7,19,D,Co,17,0,0,4,0.0
8,19,P,Co,15,0,0,1,0.0
9,19,Q,Co,15,0,0,1,0.0
10,23,B,Co,21,0,0,4,0.0
11,23,\,Co,18,0,0,0,0.0
12,27,^,Co,26,0,0,5,0.0
13,27,X,Co,20,0,0,0,0.0
14,29,W,Co,27,0,0,1,0.0
15,31,E,Co,28,0,0,4,0.0
16,35,T,Co,30,0,0,6,0.0
17,35,R,Co,33,0,0,2,0.0
18,35,K,Co,30,0,0,0,0.0
19,39,[,Co,15,0,0,4,0.027777777777777776
20,39,C,Co,32,0,0,0,0.0
21,41,V,Co,37,0,0,4,0.0
22,43,S,Co,18,0,0,3,0.027777777777777776
23,47,A,Co,41,0,0,4,0.0
24,47,U,Co,43,0,0,4,0.0
25,47,N,Co,18,0,0,0,0.027777777777777776
26,49,J,Co,42,0,0,3,0.0
27,51,G,Co,44,0,0,3,0.0
28,55,Z,Co,47,0,0,1,0.0
29,57,],Co,24,0,0,5,0.027777777777777776
30,57,M,Co,49,0,0,1,0.0
31,61,F,Co,54,0,0,5,0.0
32,63,O,Co,56,0,0,6,0.0
33,65,\,Co,22,0,0,2,0.027777777777777776
34,67,I,Co,36,0,0,5,0.027777777777777776
35,67,L,Co,59,0,0,1,0.0
36,69,Q,Co,31,0,0,6,0.027777777777777776
37,69,Y,Co,43,0,0,2,0.027777777777777776
38,75,^,Co,31,0,0,8,0.027777777777777776
39,75,B,Co,34,0,0,6,0.027777777777777776
40,75,P,Co,33,0,0,2,0.027777777777777776
41,77,H,Co,42,0,0,7,0.027777777777777776
42,79,D,Co,40,0,0,7,0.027777777777777776
43,79,K,Co,28,0,0,0,0.027777777777777776
44,81,E,Co,35,0,0,5,0.027777777777777776
45,81,X,Co,36,0,0,0,0.027777777777777776
46,83,T,Co,31,0,0,8,0.027777777777777776
47,85,S,Co,22,0,0,4,0.05555555555555555
48,89,C,Co,34,0,0,2,0.027777777777777776
49,89,M,Co,19,0,0,1,0.027777777777777776
50,91,[,Co,33,0,0,7,0.05555555555555555
51,93,W,Co,42,0,0,6,0.027777777777777776
52,93,U,Co,29,0,0,7,0.027777777777777776
53,95,V,Co,29,0,0,5,0.027777777777777776
54,101,G,Co,26,0,0,7,0.027777777777777776
55,101,N,Co,35,0,0,3,0.05555555555555555
56,103,Z,Co,36,0,0,3,0.027777777777777776
57,105,A,Co,39,0,0,8,0.027777777777777776
58,107,],Co,34,0,0,6,0.05555555555555555
59,109,L,Co,27,0,0,2,0.027777777777777776
60,111,R,Co,56,0,0,9,0.027777777777777776
61,111,Q,Co,26,0,0,9,0.05555555555555555
62,113,I,Co,27,0,0,6,0.05555555555555555
63,119,F,Co,41,0,0,10,0.027777777777777776
64,121,O,Co,32,0,0,10,0.027777777777777776
65,121,Y,Co,31,0,0,5,0.05555555555555555
66,123,J,Co,53,0,0,7,0.027777777777777776
67,123,P,Co,28,0,0,2,0.05555555555555555
68,125,B,Co,33,0,0,10,0.05555555555555555
69,129,X,Co,30,0,0,2,0.05555555555555555
70,129,\,Co,42,0,0,3,0.05555555555555555
71,131,K,Co,30,0,0,1,0.05555555555555555
72,133,H,Co,33,0,0,10,0.05555555555555555
73,139,C,Co,31,0,0,4,0.05555555555555555
74,141,^,Co,44,0,0,16,0.05555555555555555
75,143,D,Co,42,0,0,12,0.05555555555555555
76,143,E,Co,46,0,0,10,0.05555555555555555
77,143,S,Co,38,0,0,7,0.08333333333333333
78,143,M,Co,34,0,0,1,0.05555555555555555
79,151,Z,Co,26,0,0,5,0.05555555555555555
80,159,T,Co,54,0,0,15,0.05555555555555555
81,159,[,Co,48,0,0,13,0.08333333333333333
82,159,L,Co,28,0,0,4,0.05555555555555555
83,161,V,Co,45,0,0,12,0.05555555555555555
84,161,G,Co,39,0,0,14,0.05555555555555555
85,165,I,Co,27,0,0,7,0.08333333333333333
86,165,],Co,44,0,0,6,0.08333333333333333
87,167,A,Co,41,0,0,10,0.05555555555555555
88,169,W,Co,60,0,0,9,0.05555555555555555
89,173,P,Co,28,0,0,4,0.08333333333333333
90,173,Q,Co,42,0,0,10,0.08333333333333333
91,175,F,Co,39,0,0,15,0.05555555555555555
92,177,R,Co,46,0,0,13,0.05555555555555555
93,179,K,Co,30,0,0,2,0.08333333333333333
94,181,U,Co,72,0,0,11,0.05555555555555555
95,183,J,Co,40,0,0,10,0.05555555555555555
96,187,B,Co,42,0,0,13,0.08333333333333333
97,187,H,Co,36,0,0,12,0.08333333333333333
98,187,N,Co,65,0,0,4,0.08333333333333333
99,191,\,Co,42,0,0,5,0.08333333333333333
100,193,C,Co,35,0,0,5,0.08333333333333333
101,193,Z,Co,30,0,0,6,0.08333333333333333
102,193,Y,Co,51,0,0,6,0.08333333333333333
103,195,O,Co,58,0,0,18,0.05555555555555555
104,197,D,Co,33,0,0,13,0.08333333333333333
105,197,E,Co,31,0,0,10,0.08333333333333333
106,197,M,Co,37,0,0,1,0.08333333333333333
107,199,X,Co,54,0,0,2,0.08333333333333333
108,201,^,Co,35,0,0,18,0.08333333333333333
109,201,L,Co,22,0,0,4,0.08333333333333333
110,203,S,Co,40,0,0,7,0.1111111111111111
111,205,[,Co,28,0,0,15,0.1111111111111111
112,209,I,Co,25,0,0,7,0.1111111111111111
113,211,V,Co,29,0,0,17,0.08333333333333333
114,211,],Co,31,0,0,8,0.1111111111111111
115,213,T,Co,35,0,0,19,0.08333333333333333
116,213,Q,Co,25,0,0,14,0.1111111111111111
117,217,G,Co,32,0,0,15,0.08333333333333333
118,217,K,Co,21,0,0,3,0.1111111111111111
119,219,W,Co,31,0,0,10,0.08333333333333333
120,221,P,Co,30,0,0,6,0.1111111111111111
121,223,B,Co,19,0,0,14,0.1111111111111111
122,225,F,Co,34,0,0,21,0.08333333333333333
123,227,A,Co,38,0,0,13,0.08333333333333333
124,227,U,Co,32,0,0,13,0.08333333333333333
