ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,5,v,Co,4,0,0,0,0.0
1,8,_,Co,4,0,0,0,0.0
2,10,e,Co,6,0,0,1,0.0
3,10,r,Co,6,0,0,1,0.0
4,14,P,Co,9,0,0,1,0.0
5,15,H,Co,10,0,0,3,0.0
6,19,k,Co,16,0,0,6,0.0
7,20,m,Co,12,0,0,1,0.0
8,22,w,Co,16,0,0,4,0.0
9,23,X,Co,17,0,0,2,0.0
10,23,L,Co,18,0,0,0,0.0
11,26,R,Co,19,0,0,6,0.0
12,30,u,Co,22,0,0,2,0.0
13,31,A,Co,23,0,0,2,0.0
14,32,v,Co,24,0,0,1,0.0
15,33,Y,Co,25,0,0,3,0.0
16,35,_,Co,19,0,0,0,0.0
17,36,r,Co,23,0,0,7,0.0
18,38,e,Co,20,0,0,3,0.0
19,40,w,Co,14,0,0,6,0.0
20,43,H,Co,21,0,0,6,0.0
21,44,L,Co,18,0,0,1,0.0
22,46,P,Co,29,0,0,4,0.0
23,49,X,Co,25,0,0,7,0.0
24,52,A,Co,19,0,0,6,0.0
25,52,m,Co,30,0,0,2,0.0
26,53,k,Co,28,0,0,9,0.0
27,54,r,Co,15,0,0,10,0.0
28,58,_,Co,16,0,0,1,0.0
29,58,e,Co,16,0,0,3,0.0
30,61,u,Co,26,0,0,4,0.0
31,62,Y,Co,26,0,0,6,0.0
32,63,R,Co,29,0,0,11,0.0
33,64,L,Co,14,0,0,2,0.0
34,70,A,Co,17,0,0,10,0.0
35,72,m,Co,16,0,0,4,0.0
36,73,w,Co,25,0,0,10,0.0
37,73,v,Co,37,0,0,4,0.0
38,74,P,Co,26,0,0,8,0.0
39,74,e,Co,14,0,0,3,0.0
40,78,_,Co,14,0,0,2,0.0
41,79,X,Co,24,0,0,8,0.0
42,80,A,Co,9,0,0,11,0.0
43,83,H,Co,34,0,0,9,0.0
44,84,k,Co,29,0,0,12,0.0
45,84,m,Co,10,0,0,4,0.0
46,88,u,Co,21,0,0,4,0.0
47,89,r,Co,27,0,0,13,0.0
48,93,Y,Co,27,0,0,9,0.0
49,94,R,Co,27,0,0,17,0.0
50,96,e,Co,20,0,0,7,0.0
51,96,v,Co,20,0,0,6,0.0
52,97,w,Co,22,0,0,10,0.0
53,100,L,Co,28,0,0,3,0.0
54,100,m,Co,15,0,0,4,0.0
55,101,P,Co,26,0,0,12,0.0
56,104,X,Co,18,0,0,10,0.0
57,104,u,Co,9,0,0,4,0.0
58,107,_,Co,24,0,0,5,0.0
59,112,Y,Co,16,0,0,13,0.0
60,113,r,Co,18,0,0,14,0.0
61,114,k,Co,24,0,0,15,0.0
62,118,v,Co,17,0,0,7,0.0
63,119,A,Co,38,0,0,18,0.0
64,122,R,Co,22,0,0,24,0.0
65,122,_,Co,8,0,0,5,0.0
66,126,P,Co,22,0,0,16,0.0
67,127,e,Co,27,0,0,12,0.0
68,130,m,Co,23,0,0,6,0.0
69,131,H,Co,42,0,0,13,0.0
70,131,L,Co,23,0,0,3,0.0
71,132,k,Co,12,0,0,18,0.0
72,136,X,Co,26,0,0,13,0.0
73,137,r,Co,23,0,0,15,0.0
74,138,u,Co,27,0,0,6,0.0
75,141,_,Co,11,0,0,5,0.0
76,145,w,Co,44,0,0,15,0.0
77,145,L,Co,13,0,0,3,0.0
78,146,A,Co,22,0,0,23,0.0
79,146,Y,Co,31,0,0,16,0.0
80,146,R,Co,21,0,0,26,0.0
81,151,v,Co,31,0,0,8,0.0
82,151,u,Co,11,0,0,7,0.0
83,154,e,Co,24,0,0,14,0.0
84,155,m,Co,22,0,0,6,0.0
85,156,H,Co,24,0,0,16,0.0
86,158,P,Co,24,0,0,20,0.0
87,159,X,Co,16,0,0,15,0.0
88,160,_,Co,13,0,0,6,0.0
89,162,k,Co,28,0,0,19,0.0
90,165,r,Co,20,0,0,18,0.0
91,166,w,Co,13,0,0,16,0.0
92,168,A,Co,21,0,0,26,0.0
93,171,R,Co,21,0,0,30,0.0
94,174,e,Co,16,0,0,18,0.0
95,174,v,Co,19,0,0,9,0.0
96,176,u,Co,22,0,0,10,0.0
97,179,Y,Co,27,0,0,21,0.0
98,179,L,Co,27,0,0,5,0.0
99,180,X,Co,19,0,0,15,0.0
100,182,P,Co,18,0,0,22,0.0
101,182,A,Co,13,0,0,28,0.0
102,184,_,Co,17,0,0,6,0.0
103,187,m,Co,29,0,0,8,0.0
104,188,w,Co,14,0,0,17,0.0
105,191,H,Co,31,0,0,20,0.0
106,192,u,Co,8,0,0,10,0.0
107,194,R,Co,18,0,0,34,0.0
108,198,X,Co,10,0,0,16,0.0
109,201,k,Co,36,0,0,24,0.0
110,202,e,Co,25,0,0,25,0.0
111,204,P,Co,19,0,0,25,0.0
112,204,_,Co,14,0,0,7,0.0
113,205,r,Co,33,0,0,23,0.0
114,205,v,Co,24,0,0,9,0.0
115,208,Y,Co,23,0,0,22,0.0
116,209,L,Co,29,0,0,5,0.0
117,214,m,Co,19,0,0,11,0.0
118,215,w,Co,26,0,0,20,0.0
119,215,u,Co,19,0,0,11,0.0
120,218,H,Co,19,0,0,25,0.0
121,220,A,Co,30,0,0,32,0.0
122,221,k,Co,14,0,0,25,0.0
123,224,X,Co,24,0,0,19,0.0
124,225,e,Co,21,0,0,28,0.0
125,226,_,Co,18,0,0,8,0.0
126,228,L,Co,11,0,0,5,0.0
127,232,v,Co,20,0,0,10,0.0
128,232,X,Co,5,0,0,19,0.0
129,233,r,Co,23,0,0,27,0.0
130,233,P,Co,26,0,0,27,0.0
131,239,w,Co,18,0,0,21,0.0
132,240,R,Co,40,0,0,43,0.0
133,240,A,Co,18,0,0,34,0.0
134,242,_,Co,12,0,0,11,0.0
135,245,H,Co,23,0,0,29,0.0
136,245,m,Co,23,0,0,12,0.0
137,246,Y,Co,33,0,0,23,0.0
138,246,e,Co,15,0,0,29,0.0
139,249,v,Co,12,0,0,10,0.0
140,250,u,Co,27,0,0,11,0.0
141,252,L,Co,17,0,0,8,0.0
142,255,k,Co,27,0,0,28,0.0
143,256,X,Co,16,0,0,22,0.0
144,261,r,Co,20,0,0,31,0.0
145,261,P,Co,20,0,0,28,0.0
146,262,A,Co,15,0,0,38,0.0
147,262,R,Co,17,0,0,46,0.0
148,266,w,Co,25,0,0,24,0.0
149,267,m,Co,16,0,0,13,0.0
150,272,e,Co,20,0,0,32,0.0
151,272,v,Co,19,0,0,11,0.0
152,273,Y,Co,24,0,0,27,0.0
153,273,L,Co,17,0,0,9,0.0
154,274,H,Co,23,0,0,33,0.0
155,276,X,Co,17,0,0,22,0.0
156,277,_,Co,27,0,0,11,0.0
157,278,u,Co,24,0,0,11,0.0
158,279,P,Co,15,0,0,29,0.0
159,284,w,Co,14,0,0,26,0.0
160,285,R,Co,16,0,0,47,0.0
161,286,r,Co,24,0,0,36,0.0
162,291,k,Co,30,0,0,33,0.0
163,292,v,Co,19,0,0,12,0.0
164,293,Y,Co,18,0,0,29,0.0
165,294,e,Co,15,0,0,35,0.0
166,297,m,Co,23,0,0,14,0.0
167,298,A,Co,34,0,0,46,0.0
168,300,R,Co,13,0,0,49,0.0
169,301,H,Co,19,0,0,35,0.0
170,304,L,Co,24,0,0,10,0.0
171,305,u,Co,25,0,0,13,0.0
172,308,X,Co,24,0,0,27,0.0
173,309,_,Co,24,0,0,13,0.0
174,310,w,Co,22,0,0,27,0.0
175,312,r,Co,22,0,0,40,0.0
176,313,k,Co,19,0,0,35,0.0
177,314,m,Co,10,0,0,14,0.0
178,316,Y,Co,15,0,0,29,0.0
179,320,P,Co,35,0,0,33,0.0
180,321,e,Co,23,0,0,39,0.0
181,321,v,Co,23,0,0,14,0.0
182,322,u,Co,9,0,0,14,0.0
183,324,L,Co,13,0,0,13,0.0
184,326,m,Co,9,0,0,14,0.0
185,330,w,Co,15,0,0,28,0.0
186,331,A,Co,29,0,0,49,0.0
187,332,P,Co,9,0,0,34,0.0
188,334,R,Co,32,0,0,54,0.0
189,335,_,Co,24,0,0,13,0.0
190,336,m,Co,8,0,0,14,0.0
191,337,H,Co,29,0,0,41,0.0
192,339,v,Co,14,0,0,14,0.0
193,345,X,Co,32,0,0,29,0.0
194,346,Y,Co,29,0,0,33,0.0
195,350,r,Co,32,0,0,48,0.0
196,352,A,Co,18,0,0,55,0.0
197,353,u,Co,29,0,0,16,0.0
198,357,w,Co,22,0,0,35,0.0
199,358,_,Co,22,0,0,14,0.0
200,359,P,Co,22,0,0,35,0.0
201,360,k,Co,40,0,0,40,0.0
202,364,e,Co,38,0,1,44,0.0
203,366,m,Co,23,0,1,15,0.0
204,367,X,Co,21,0,1,31,0.0
205,370,L,Co,40,0,1,14,0.0
206,374,v,Co,27,0,1,16,0.0
207,375,H,Co,37,0,1,48,0.0
208,375,u,Co,17,0,1,18,0.0
209,376,r,Co,24,0,1,55,0.0
210,376,Y,Co,25,0,1,34,0.0
211,380,g,Co,16,0,1,0,0.7944444444444442
212,386,A,Co,28,0,1,58,0.0
213,387,p,Co,27,0,1,4,0.7249999999999999
214,389,R,Co,47,0,1,59,0.0
215,391,x,Co,26,0,1,0,0.7805555555555554
216,392,t,Co,31,0,1,7,0.7416666666666666
217,392,|,Co,25,0,1,4,0.7305555555555554
218,395,V,Co,28,0,1,0,0.7444444444444441
219,397,w,Co,39,0,1,37,0.0
220,399,E,Co,31,0,1,0,0.7444444444444442
221,401,`,Co,36,0,1,0,0.7499999999999998
222,402,j,Co,40,0,1,6,0.7361111111111109
223,402,U,Co,34,0,1,3,0.7666666666666665
224,405,i,Co,36,0,1,1,0.7777777777777777
225,406,J,Co,38,0,1,0,0.7416666666666665
226,408,S,Co,42,0,1,6,0.7166666666666663
227,410,[,Co,41,0,1,2,0.7333333333333332
228,411,b,Co,34,0,1,1,0.7416666666666665
229,414,y,Co,48,0,1,1,0.7249999999999998
230,415,O,Co,36,0,1,0,0.7694444444444444
231,416,],Co,40,0,1,1,0.7972222222222219
232,417,Z,Co,49,0,1,6,0.7416666666666665
233,418,N,Co,50,0,1,0,0.797222222222222
234,419,x,Co,24,0,1,0,0.7805555555555554
235,420,D,Co,52,0,1,5,0.7583333333333331
236,422,z,Co,44,0,1,1,0.7749999999999998
237,422,B,Co,53,0,1,0,0.7694444444444443
238,423,W,Co,54,0,1,1,0.7666666666666666
239,426,g,Co,42,0,1,0,0.7944444444444442
240,426,c,Co,52,0,1,0,0.7333333333333331
241,430,K,Co,61,0,1,3,0.7555555555555554
242,430,V,Co,28,0,1,0,0.7444444444444441
243,431,|,Co,35,0,1,8,0.7305555555555554
244,431,q,Co,53,0,1,2,0.808333333333333
245,435,E,Co,30,0,1,0,0.7444444444444442
246,436,\,Co,57,0,1,3,0.7472222222222219
247,440,l,Co,62,0,1,3,0.7694444444444442
248,440,S,Co,29,0,1,9,0.7166666666666663
249,443,h,Co,64,0,1,4,0.8194444444444442
250,445,U,Co,39,0,1,6,0.7666666666666665
251,446,i,Co,38,0,1,4,0.7777777777777777
252,446,b,Co,33,0,1,2,0.7416666666666665
253,451,t,Co,52,0,1,9,0.7416666666666666
254,452,p,Co,63,0,1,8,0.7249999999999999
255,452,[,Co,37,0,1,3,0.7333333333333332
256,455,J,Co,43,0,1,3,0.7416666666666665
257,456,`,Co,49,0,1,0,0.7499999999999998
258,461,j,Co,53,0,1,9,0.7361111111111109
259,461,y,Co,46,0,1,2,0.7249999999999998
260,462,D,Co,40,0,1,11,0.7583333333333331
261,464,Z,Co,46,0,1,10,0.7416666666666665
262,465,O,Co,47,0,1,0,0.7694444444444444
263,465,B,Co,42,0,1,0,0.7694444444444443
264,466,],Co,46,0,1,4,0.7972222222222219
265,466,x,Co,39,0,1,0,0.7805555555555554
266,469,N,Co,44,0,1,0,0.797222222222222
267,469,g,Co,37,0,1,0,0.7944444444444442
268,470,W,Co,45,0,1,2,0.7666666666666666
269,470,V,Co,39,0,1,0,0.7444444444444441
270,472,z,Co,43,0,1,2,0.7749999999999998
271,474,c,Co,47,0,1,0,0.7333333333333331
272,475,q,Co,37,0,1,3,0.808333333333333
273,476,\,Co,36,0,1,4,0.7472222222222219
274,477,|,Co,44,0,1,10,0.7305555555555554
275,478,E,Co,36,0,1,0,0.7444444444444442
276,482,i,Co,30,0,1,5,0.7777777777777777
277,482,b,Co,33,0,1,2,0.7416666666666665
278,485,S,Co,41,0,1,11,0.7166666666666663
279,486,K,Co,51,0,1,8,0.7555555555555554
280,486,`,Co,29,0,1,0,0.7499999999999998
281,489,l,Co,44,0,1,8,0.7694444444444442
282,493,[,Co,38,0,1,3,0.7333333333333332
283,494,U,Co,45,0,1,8,0.7666666666666665
284,496,p,Co,36,0,1,11,0.7249999999999999
285,497,h,Co,46,0,1,8,0.8194444444444442
286,500,x,Co,29,0,1,0,0.7805555555555554
287,502,t,Co,46,0,1,17,0.7416666666666666
288,503,y,Co,40,0,1,5,0.7249999999999998
289,505,D,Co,42,0,1,13,0.7583333333333331
290,506,J,Co,48,0,1,7,0.7416666666666665
291,508,j,Co,43,0,1,10,0.7361111111111109
292,509,B,Co,40,0,1,0,0.7694444444444443
293,510,W,Co,32,0,1,5,0.7666666666666666
294,514,N,Co,39,0,1,1,0.797222222222222
295,515,z,Co,38,0,1,3,0.7749999999999998
296,516,q,Co,33,0,1,4,0.808333333333333
297,518,c,Co,38,0,1,0,0.7333333333333331
298,519,Z,Co,50,0,1,16,0.7416666666666665
299,519,E,Co,39,0,1,0,0.7444444444444442
300,520,],Co,53,0,1,9,0.7972222222222219
301,520,b,Co,31,0,1,2,0.7416666666666665
302,522,\,Co,41,0,1,4,0.7472222222222219
303,525,g,Co,54,0,1,1,0.7944444444444442
304,528,O,Co,55,0,1,2,0.7694444444444444
305,529,V,Co,54,0,1,0,0.7444444444444441
306,530,|,Co,47,0,1,12,0.7305555555555554
307,531,S,Co,38,0,1,15,0.7166666666666663
308,532,l,Co,35,0,1,12,0.7694444444444442
309,536,i,Co,49,0,1,7,0.7777777777777777
310,537,U,Co,39,0,1,9,0.7666666666666665
311,540,t,Co,31,0,1,20,0.7416666666666666
312,540,`,Co,46,0,1,0,0.7499999999999998
313,541,K,Co,50,0,1,12,0.7555555555555554
314,542,h,Co,41,0,1,11,0.8194444444444442
315,548,W,Co,35,0,1,7,0.7666666666666666
316,548,p,Co,48,0,1,13,0.7249999999999999
317,548,y,Co,37,0,1,6,0.7249999999999998
318,551,D,Co,41,0,1,18,0.7583333333333331
319,551,[,Co,56,0,1,6,0.7333333333333332
320,552,B,Co,38,0,1,0,0.7694444444444443
321,555,x,Co,51,0,1,0,0.7805555555555554
322,556,z,Co,34,0,1,5,0.7749999999999998
323,556,q,Co,39,0,1,6,0.808333333333333
324,559,N,Co,40,0,1,1,0.797222222222222
325,560,c,Co,38,0,1,0,0.7333333333333331
326,561,J,Co,50,0,1,10,0.7416666666666665
327,563,E,Co,37,0,1,0,0.7444444444444442
328,564,b,Co,37,0,1,4,0.7416666666666665
329,564,g,Co,32,0,1,1,0.7944444444444442
330,567,j,Co,52,0,1,11,0.7361111111111109
331,568,],Co,45,0,1,15,0.7972222222222219
332,575,O,Co,43,0,1,6,0.7694444444444444
333,575,\,Co,51,0,1,6,0.7472222222222219
334,576,|,Co,40,0,1,16,0.7305555555555554
335,576,U,Co,34,0,1,13,0.7666666666666665
336,579,V,Co,47,0,1,0,0.7444444444444441
337,582,Z,Co,55,0,1,21,0.7416666666666665
338,582,K,Co,35,0,1,13,0.7555555555555554
339,586,B,Co,29,0,1,0,0.7694444444444443
340,588,i,Co,46,0,1,11,0.7777777777777777
341,590,S,Co,51,0,1,17,0.7166666666666663
342,590,x,Co,29,0,1,0,0.7805555555555554
343,591,t,Co,48,0,1,26,0.7416666666666666
344,591,l,Co,54,0,1,16,0.7694444444444442
345,592,`,Co,45,0,1,0,0.7499999999999998
346,594,E,Co,26,0,1,0,0.7444444444444442
