ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,5,F,Co,4,0,0,0,0.0
1,5,M,Co,4,0,0,0,0.0
2,5,f,Co,4,0,0,0,0.0
3,7,K,Co,6,0,0,1,0.0
4,9,I,Co,8,0,0,2,0.0
5,11,c,Co,9,0,0,1,0.0
6,11,h,Co,9,0,0,1,0.0
7,15,E,Co,13,0,0,1,0.0
8,15,N,Co,12,0,0,0,0.0
9,17,V,Co,15,0,0,3,0.0
10,17,H,Co,14,0,0,1,0.0
11,21,s,Co,19,0,0,1,0.0
12,21,k,Co,18,0,0,1,0.0
13,23,B,Co,20,0,0,1,0.0
14,23,j,Co,20,0,0,1,0.0
15,25,Z,Co,22,0,0,0,0.0
16,27,{,Co,26,0,0,9,0.0
17,27,^,Co,24,0,0,0,0.0
18,31,p,Co,29,0,0,0,0.0
19,31,u,Co,28,0,0,0,0.0
20,33,z,Co,30,0,0,4,0.0
21,35,t,Co,32,0,0,3,0.0
22,37,W,Co,34,0,0,1,0.0
23,37,A,Co,32,0,0,0,0.0
24,39,w,Co,36,0,0,6,0.0
25,41,d,Co,36,0,0,0,0.0
26,43,a,Co,39,0,0,4,0.0
27,43,`,Co,39,0,0,2,0.0
28,49,|,Co,45,0,0,3,0.0
29,51,U,Co,45,0,0,3,0.0
30,51,R,Co,46,0,0,2,0.0
31,55,y,Co,49,0,0,0,0.0
32,57,X,Co,52,0,0,2,0.0
33,59,o,Co,56,0,0,9,0.0
34,59,S,Co,54,0,0,6,0.0
35,59,l,Co,52,0,0,0,0.0
36,61,P,Co,55,0,0,0,0.0
37,63,\,Co,57,0,0,4,0.0
38,65,],Co,61,0,0,1,0.0
39,65,m,Co,59,0,0,1,0.0
40,65,G,Co,57,0,0,1,0.0
41,69,_,Co,62,0,0,1,0.0
42,69,O,Co,64,0,0,0,0.0
43,73,v,Co,67,0,0,4,0.0
44,73,r,Co,66,0,0,0,0.0
45,75,L,Co,68,0,0,3,0.0
46,75,x,Co,70,0,0,1,0.0
47,77,g,Co,69,0,0,4,0.0
48,79,i,Co,72,0,0,1,0.0
49,79,b,Co,72,0,0,0,0.0
50,79,[,Co,73,0,0,0,0.0
51,81,Q,Co,73,0,0,2,0.0
52,83,C,Co,75,0,0,0,0.0
53,85,M,Co,60,0,0,2,0.027777777777777776
54,85,f,Co,62,0,0,0,0.027777777777777776
55,87,D,Co,79,0,0,2,0.0
56,89,N,Co,56,0,0,0,0.027777777777777776
57,91,Y,Co,84,0,0,4,0.0
58,91,c,Co,64,0,0,2,0.027777777777777776
59,97,T,Co,89,0,0,5,0.0
60,97,B,Co,60,0,0,3,0.027777777777777776
61,97,q,Co,90,0,0,1,0.0
62,97,s,Co,64,0,0,2,0.027777777777777776
63,101,H,Co,58,0,0,1,0.027777777777777776
64,103,e,Co,95,0,0,6,0.0
65,103,j,Co,60,0,0,2,0.027777777777777776
66,105,K,Co,77,0,0,3,0.027777777777777776
67,107,F,Co,82,0,0,0,0.027777777777777776
68,109,k,Co,65,0,0,3,0.027777777777777776
69,111,{,Co,63,0,0,11,0.027777777777777776
70,113,J,Co,105,0,0,6,0.0
71,113,p,Co,62,0,0,0,0.027777777777777776
72,115,I,Co,82,0,0,5,0.027777777777777776
73,115,u,Co,63,0,0,0,0.027777777777777776
74,117,V,Co,77,0,0,6,0.027777777777777776
75,119,t,Co,62,0,0,4,0.027777777777777776
76,119,E,Co,85,0,0,1,0.027777777777777776
77,121,n,Co,113,0,0,2,0.0
78,123,z,Co,76,0,0,5,0.027777777777777776
79,125,W,Co,69,0,0,4,0.027777777777777776
80,125,Z,Co,80,0,0,1,0.027777777777777776
81,127,h,Co,90,0,0,2,0.027777777777777776
82,127,^,Co,78,0,0,0,0.027777777777777776
83,129,d,Co,65,0,0,0,0.027777777777777776
84,131,A,Co,74,0,0,0,0.027777777777777776
85,133,S,Co,62,0,0,11,0.027777777777777776
86,133,w,Co,77,0,0,7,0.027777777777777776
87,139,`,Co,76,0,0,4,0.027777777777777776
88,139,m,Co,61,0,0,2,0.027777777777777776
89,141,a,Co,82,0,0,10,0.027777777777777776
90,143,y,Co,71,0,0,5,0.027777777777777776
91,143,l,Co,64,0,0,0,0.027777777777777776
92,143,G,Co,57,0,0,1,0.027777777777777776
93,147,|,Co,79,0,0,8,0.027777777777777776
94,147,_,Co,56,0,0,1,0.027777777777777776
95,149,],Co,62,0,0,2,0.027777777777777776
96,151,U,Co,79,0,0,6,0.027777777777777776
97,151,O,Co,59,0,0,2,0.027777777777777776
98,153,R,Co,84,0,0,3,0.027777777777777776
99,153,v,Co,60,0,0,5,0.027777777777777776
100,157,Q,Co,54,0,0,4,0.027777777777777776
101,159,L,Co,63,0,0,5,0.027777777777777776
102,159,x,Co,62,0,0,2,0.027777777777777776
103,159,X,Co,82,0,0,3,0.027777777777777776
104,163,o,Co,83,0,0,13,0.027777777777777776
105,163,f,Co,59,0,0,0,0.05555555555555555
106,165,M,Co,61,0,0,4,0.05555555555555555
107,167,D,Co,56,0,0,2,0.027777777777777776
108,169,P,Co,89,0,0,3,0.027777777777777776
109,169,c,Co,59,0,0,2,0.05555555555555555
110,173,i,Co,74,0,0,6,0.027777777777777776
111,175,\,Co,91,0,0,8,0.027777777777777776
112,175,H,Co,52,0,0,2,0.05555555555555555
113,179,g,Co,84,0,0,7,0.027777777777777776
114,179,C,Co,77,0,0,1,0.027777777777777776
115,179,b,Co,83,0,0,0,0.027777777777777776
116,181,K,Co,53,0,0,4,0.05555555555555555
117,183,r,Co,84,0,0,0,0.027777777777777776
118,185,[,Co,86,0,0,1,0.027777777777777776
119,185,k,Co,53,0,0,3,0.05555555555555555
120,187,B,Co,71,0,0,11,0.05555555555555555
121,187,Y,Co,78,0,0,6,0.027777777777777776
122,187,s,Co,73,0,0,2,0.05555555555555555
123,189,N,Co,81,0,0,0,0.05555555555555555
124,191,j,Co,64,0,0,2,0.05555555555555555
125,191,F,Co,67,0,0,0,0.05555555555555555
126,197,q,Co,77,0,0,3,0.027777777777777776
127,197,J,Co,70,0,0,7,0.027777777777777776
128,201,u,Co,64,0,0,0,0.05555555555555555
129,203,I,Co,65,0,0,12,0.05555555555555555
130,203,e,Co,77,0,0,7,0.027777777777777776
131,207,T,Co,88,0,0,13,0.027777777777777776
132,207,V,Co,78,0,0,12,0.05555555555555555
133,207,p,Co,75,0,0,0,0.05555555555555555
134,211,z,Co,64,0,0,8,0.05555555555555555
135,211,n,Co,69,0,0,2,0.027777777777777776
136,215,{,Co,87,0,0,13,0.05555555555555555
137,217,Z,Co,75,0,0,6,0.05555555555555555
138,217,S,Co,64,0,0,12,0.05555555555555555
139,219,W,Co,74,0,0,8,0.05555555555555555
140,221,^,Co,74,0,0,0,0.05555555555555555
141,223,l,Co,62,0,0,1,0.05555555555555555
142,225,h,Co,73,0,0,3,0.05555555555555555
143,227,O,Co,62,0,0,8,0.05555555555555555
144,227,t,Co,90,0,0,8,0.05555555555555555
145,229,m,Co,71,0,0,4,0.05555555555555555
146,229,A,Co,76,0,0,0,0.05555555555555555
147,231,E,Co,90,0,0,1,0.05555555555555555
148,235,U,Co,64,0,0,8,0.05555555555555555
149,235,G,Co,69,0,0,2,0.05555555555555555
150,235,d,Co,89,0,0,0,0.05555555555555555
151,237,_,Co,68,0,0,6,0.05555555555555555
152,237,`,Co,78,0,0,6,0.05555555555555555
153,241,R,Co,65,0,0,3,0.05555555555555555
154,243,],Co,73,0,0,4,0.05555555555555555
155,245,f,Co,61,0,0,0,0.08333333333333333
156,247,Q,Co,72,0,0,8,0.05555555555555555
157,251,w,Co,95,0,0,13,0.05555555555555555
158,251,y,Co,83,0,0,10,0.05555555555555555
159,253,D,Co,65,0,0,4,0.05555555555555555
160,255,v,Co,84,0,0,9,0.05555555555555555
161,257,P,Co,72,0,0,6,0.05555555555555555
162,257,|,Co,89,0,0,9,0.05555555555555555
163,259,b,Co,65,0,0,1,0.05555555555555555
164,261,X,Co,86,0,0,3,0.05555555555555555
165,265,a,Co,103,0,0,15,0.05555555555555555
166,267,L,Co,92,0,0,9,0.05555555555555555
167,267,C,Co,69,0,0,3,0.05555555555555555
168,269,\,Co,80,0,0,12,0.05555555555555555
169,271,c,Co,84,0,0,2,0.08333333333333333
170,273,i,Co,81,0,0,10,0.05555555555555555
171,275,x,Co,102,0,0,5,0.05555555555555555
172,275,[,Co,74,0,0,3,0.05555555555555555
173,277,M,Co,86,0,0,6,0.08333333333333333
174,277,N,Co,75,0,0,0,0.08333333333333333
175,279,K,Co,79,0,0,6,0.08333333333333333
176,281,F,Co,71,0,0,0,0.08333333333333333
177,283,Y,Co,81,0,0,8,0.05555555555555555
178,289,g,Co,89,0,0,11,0.05555555555555555
179,291,q,Co,73,0,0,5,0.05555555555555555
180,293,e,Co,68,0,0,11,0.05555555555555555
181,295,s,Co,92,0,0,3,0.08333333333333333
182,295,p,Co,70,0,0,0,0.08333333333333333
183,297,B,Co,93,0,0,18,0.08333333333333333
184,297,n,Co,66,0,0,2,0.05555555555555555
185,301,t,Co,60,0,0,9,0.08333333333333333
186,303,o,Co,123,0,0,25,0.05555555555555555
187,305,J,Co,86,0,0,9,0.05555555555555555
188,307,{,Co,67,0,0,16,0.08333333333333333
189,309,k,Co,104,0,0,8,0.08333333333333333
190,309,H,Co,120,0,0,3,0.08333333333333333
191,311,Z,Co,69,0,0,9,0.08333333333333333
192,313,G,Co,61,0,0,3,0.08333333333333333
193,313,u,Co,98,0,0,0,0.08333333333333333
194,313,r,Co,108,0,0,0,0.05555555555555555
195,317,I,Co,95,0,0,16,0.08333333333333333
196,317,h,Co,71,0,0,4,0.08333333333333333
197,319,`,Co,64,0,0,7,0.08333333333333333
198,321,V,Co,92,0,0,14,0.08333333333333333
199,321,j,Co,111,0,0,4,0.08333333333333333
200,321,A,Co,67,0,0,0,0.08333333333333333
201,327,_,Co,71,0,0,7,0.08333333333333333
202,331,],Co,70,0,0,8,0.08333333333333333
203,331,T,Co,102,0,0,16,0.05555555555555555
204,331,O,Co,87,0,0,11,0.08333333333333333
205,331,R,Co,70,0,0,3,0.08333333333333333
206,335,z,Co,99,0,0,15,0.08333333333333333
207,339,W,Co,106,0,0,10,0.08333333333333333
208,339,m,Co,92,0,0,6,0.08333333333333333
209,339,y,Co,69,0,0,12,0.08333333333333333
210,339,^,Co,96,0,0,0,0.08333333333333333
211,345,S,Co,109,0,0,13,0.08333333333333333
212,345,U,Co,88,0,0,9,0.08333333333333333
213,345,C,Co,62,0,0,4,0.08333333333333333
214,345,l,Co,100,0,0,2,0.08333333333333333
215,347,v,Co,77,0,0,15,0.08333333333333333
216,351,Q,Co,82,0,0,9,0.08333333333333333
217,351,b,Co,75,0,0,1,0.08333333333333333
218,353,E,Co,99,0,0,3,0.08333333333333333
219,355,a,Co,67,0,0,18,0.08333333333333333
220,355,P,Co,77,0,0,6,0.08333333333333333
221,357,f,Co,88,0,0,0,0.1111111111111111
222,359,d,Co,104,0,0,5,0.08333333333333333
223,359,c,Co,67,0,0,2,0.1111111111111111
