ID,Timestamp,Name,Action,Duration,Day,Hour,Total Drinks,Time In Class
0,5,A,Co,4,0,0,0,0.0
1,5,R,Co,4,0,0,0,0.0
2,7,M,Co,6,0,0,1,0.0
3,7,U,Co,6,0,0,1,0.0
4,9,T,Co,7,0,0,0,0.0
5,11,o,Co,10,0,0,0,0.0
6,13,_,Co,11,0,0,1,0.0
7,17,m,Co,15,0,0,2,0.0
8,17,p,Co,15,0,0,0,0.0
9,21,h,Co,19,0,0,3,0.0
10,21,|,Co,19,0,0,0,0.0
11,23,O,Co,22,0,0,9,0.0
12,23,^,Co,22,0,0,7,0.0
13,25,D,Co,22,0,0,2,0.0
14,25,e,Co,22,0,0,0,0.0
15,27,c,Co,25,0,0,0,0.0
16,29,S,Co,27,0,0,1,0.0
17,29,v,Co,26,0,0,0,0.0
18,33,E,Co,29,0,0,2,0.0
19,33,t,Co,31,0,0,1,0.0
20,33,a,Co,29,0,0,0,0.0
21,35,u,Co,33,0,0,5,0.0
22,35,l,Co,33,0,0,1,0.0
23,41,X,Co,38,0,0,1,0.0
24,41,y,Co,39,0,0,1,0.0
25,43,J,Co,38,0,0,3,0.0
26,45,F,Co,42,0,0,4,0.0
27,45,Y,Co,42,0,0,0,0.0
28,49,K,Co,44,0,0,6,0.0
29,51,C,Co,45,0,0,2,0.0
30,51,{,Co,48,0,0,1,0.0
31,53,z,Co,50,0,0,4,0.0
32,53,w,Co,50,0,0,2,0.0
33,55,I,Co,50,0,0,0,0.0
34,57,d,Co,51,0,0,1,0.0
35,61,g,Co,55,0,0,4,0.0
36,61,H,Co,56,0,0,2,0.0
37,61,n,Co,57,0,0,2,0.0
38,63,q,Co,58,0,0,2,0.0
39,65,f,Co,60,0,0,0,0.0
40,69,P,Co,62,0,0,4,0.0
41,69,x,Co,63,0,0,1,0.0
42,71,j,Co,66,0,0,3,0.0
43,75,k,Co,68,0,0,1,0.0
44,77,B,Co,70,0,0,6,0.0
45,77,G,Co,71,0,0,4,0.0
46,77,s,Co,71,0,0,1,0.0
47,79,Z,Co,71,0,0,0,0.0
48,83,[,Co,76,0,0,1,0.0
49,83,R,Co,54,0,0,0,0.027777777777777776
50,85,N,Co,77,0,0,6,0.0
51,85,i,Co,79,0,0,2,0.0
52,89,\,Co,81,0,0,0,0.0
53,91,L,Co,84,0,0,5,0.0
54,93,Q,Co,85,0,0,3,0.0
55,95,h,Co,54,0,0,7,0.027777777777777776
56,101,`,Co,94,0,0,6,0.0
57,103,M,Co,82,0,0,6,0.027777777777777776
58,105,b,Co,98,0,0,5,0.0
59,105,v,Co,61,0,0,3,0.027777777777777776
60,107,],Co,99,0,0,5,0.0
61,107,A,Co,84,0,0,0,0.027777777777777776
62,109,W,Co,101,0,0,0,0.0
63,113,V,Co,105,0,0,4,0.0
64,115,c,Co,68,0,0,3,0.027777777777777776
65,115,U,Co,93,0,0,2,0.027777777777777776
66,117,_,Co,89,0,0,4,0.027777777777777776
67,119,m,Co,87,0,0,6,0.027777777777777776
68,119,r,Co,111,0,0,1,0.0
69,119,a,Co,65,0,0,0,0.027777777777777776
70,119,|,Co,79,0,0,0,0.027777777777777776
71,121,o,Co,91,0,0,0,0.027777777777777776
72,123,e,Co,81,0,0,0,0.027777777777777776
73,125,T,Co,91,0,0,1,0.027777777777777776
74,125,p,Co,93,0,0,0,0.027777777777777776
75,127,X,Co,67,0,0,3,0.027777777777777776
76,129,S,Co,75,0,0,2,0.027777777777777776
77,131,O,Co,88,0,0,13,0.027777777777777776
78,131,Y,Co,67,0,0,0,0.027777777777777776
79,137,E,Co,89,0,0,6,0.027777777777777776
80,137,D,Co,89,0,0,3,0.027777777777777776
81,139,y,Co,75,0,0,4,0.027777777777777776
82,141,^,Co,95,0,0,13,0.027777777777777776
83,143,l,Co,93,0,0,2,0.027777777777777776
84,147,u,Co,90,0,0,8,0.027777777777777776
85,147,t,Co,94,0,0,2,0.027777777777777776
86,151,K,Co,82,0,0,14,0.027777777777777776
87,155,{,Co,81,0,0,7,0.027777777777777776
88,155,z,Co,81,0,0,8,0.027777777777777776
89,159,w,Co,84,0,0,4,0.027777777777777776
90,159,f,Co,79,0,0,0,0.027777777777777776
91,161,F,Co,99,0,0,9,0.027777777777777776
92,163,J,Co,98,0,0,9,0.027777777777777776
93,163,H,Co,81,0,0,4,0.027777777777777776
94,165,x,Co,72,0,0,2,0.027777777777777776
95,167,g,Co,86,0,0,6,0.027777777777777776
96,167,I,Co,93,0,0,0,0.027777777777777776
97,169,q,Co,86,0,0,3,0.027777777777777776
98,171,i,Co,68,0,0,3,0.027777777777777776
